logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,velocity_present,input_velocity_kmh,dt_seconds,road_phase,environment_distance,front_car_present,right_car_present,right_car_position,cross_left_car_present,cross_right_car_present,environment_states_json
43400000000,43400.0,43427.157105,1781883679138069570,0,1,74.9299931100777,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43500000000,43500.0,43526.958767,1781883679238069570,0,1,74.6774226645374,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43600000000,43600.0,43626.931452,1781883679338069570,0,1,74.42695146408923,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43700000000,43700.0,43726.489371,1781883679438069570,0,1,74.17855506095106,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43800000000,43800.0,43826.66511,1781883679538069570,0,1,73.93613796542262,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
43900000000,43900.0,43927.058433,1781883679638069570,0,1,73.69571562176577,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44000000000,44000.0,44026.779001,1781883679738069570,0,1,73.45333658547392,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44100000000,44100.0,44126.836427,1781883679838069570,0,1,73.21686756635613,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44200000000,44200.0,44226.970178,1781883679938069570,0,1,72.98232537831109,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44300000000,44300.0,44326.933204,1781883680038069570,0,1,72.74968818352181,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44400000000,44400.0,44427.00297,1781883680138069570,0,1,72.5150058900191,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44500000000,44500.0,44527.322045,1781883680238069570,0,1,72.28221754382585,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44600000000,44600.0,44626.973514,1781883680338069570,0,1,72.05523039595727,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44700000000,44700.0,44726.630639,1781883680438069570,0,1,71.83006340062417,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44800000000,44800.0,44826.991629,1781883680538069570,0,1,71.61064260393987,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
44900000000,44900.0,44927.057952,1781883680638069570,0,1,71.38902405823262,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45000000000,45000.0,45026.900901,1781883680738069570,0,1,71.17311244222334,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45100000000,45100.0,45126.971934,1781883680838069570,0,1,70.95891087184037,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45200000000,45200.0,45226.223295,1781883680938069570,0,1,70.74640068493495,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45300000000,45300.0,45326.867076,1781883681038069570,0,1,70.53952750199504,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45400000000,45400.0,45426.876575,1781883681138069570,0,1,70.33031409797368,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45500000000,45500.0,45527.33631,1781883681238069570,0,1,70.12273801945703,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45600000000,45600.0,45627.046362,1781883681338069570,0,1,69.91678164615008,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45700000000,45700.0,45726.833583,1781883681438069570,0,1,69.71242760793146,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45800000000,45800.0,45826.825588,1781883681538069570,0,1,69.5277404413216,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
45900000000,45900.0,45926.643772,1781883681638069570,0,1,69.32640027337406,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46000000000,46000.0,46026.889216,1781883681738069570,0,1,69.12661326742717,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46100000000,46100.0,46127.027229,1781883681838069570,0,1,68.93630873392712,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46200000000,46200.0,46226.391506,1781883681938069570,0,1,68.74348213698799,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46300000000,46300.0,46326.557244,1781883682038069570,0,1,68.55213044702337,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46400000000,46400.0,46426.540785,1781883682138069570,0,1,68.36223829858612,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46500000000,46500.0,46526.402479,1781883682238069570,0,1,68.17379053701735,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46600000000,46600.0,46626.305628,1781883682338069570,0,1,67.97886190341922,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46700000000,46700.0,46726.857011,1781883682438069570,0,1,67.79331802848982,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46800000000,46800.0,46826.548072,1781883682538069570,0,1,67.60917369224778,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
46900000000,46900.0,46926.84492,1781883682638069570,0,1,67.44053220317363,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47000000000,47000.0,47027.184785,1781883682738069570,0,1,67.26302007400565,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47100000000,47100.0,47126.992248,1781883682838069570,0,1,67.08285463219893,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47200000000,47200.0,47226.268982,1781883682938069570,0,1,66.9040338839406,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47300000000,47300.0,47327.225456,1781883683038069570,0,1,66.72654422655236,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47400000000,47400.0,47426.868854,1781883683138069570,0,1,66.55037223835997,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47500000000,47500.0,47527.565986,1781883683238069570,0,1,66.37550467568724,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47600000000,47600.0,47627.678,1781883683338069570,0,1,66.20192846990962,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47700000000,47700.0,47726.418181,1781883683438069570,0,1,66.03361245467009,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47800000000,47800.0,47826.891257,1781883683538069570,0,1,65.86653295939287,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
47900000000,47900.0,47927.273741,1781883683638069570,0,1,65.70067778687802,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48000000000,48000.0,48026.90671,1781883683738069570,0,1,65.53603489783181,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48100000000,48100.0,48127.520486,1781883683838069570,0,1,65.3725924083148,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48200000000,48200.0,48226.672668,1781883683938069570,0,1,65.21033858723924,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48300000000,48300.0,48326.791674,1781883684038069570,0,1,65.04926185391487,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48400000000,48400.0,48426.785074,1781883684138069570,0,1,64.88935077564177,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48500000000,48500.0,48527.300825,1781883684238069570,0,1,64.68398257746023,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48600000000,48600.0,48627.01661,1781883684338069570,0,1,64.49044123816738,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48700000000,48700.0,48727.078783,1781883684438069570,0,1,64.28794030848532,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48800000000,48800.0,48826.948755,1781883684538069570,0,1,64.09067499345802,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
48900000000,48900.0,48926.935616,1781883684638069570,0,1,63.85054366214259,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49000000000,49000.0,49027.064766,1781883684738069570,0,1,63.573776725079945,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49100000000,49100.0,49127.285083,1781883684838069570,0,1,63.313086703901725,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49200000000,49200.0,49226.873371,1781883684938069570,0,1,63.05423435711875,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49300000000,49300.0,49326.904843,1781883685038069570,0,1,62.79719925909208,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49400000000,49400.0,49427.8487,1781883685138069570,0,1,62.541961285264094,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49500000000,49500.0,49526.817542,1781883685238069570,0,1,62.288500606623806,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49600000000,49600.0,49626.573874,1781883685338069570,0,1,62.036797684293866,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49700000000,49700.0,49725.973971,1781883685438069570,0,1,61.7868332642361,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49800000000,49800.0,49827.117322,1781883685538069570,0,1,61.52447072501394,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
49900000000,49900.0,49927.031721,1781883685638069570,0,1,61.27802318100779,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50000000000,50000.0,50026.811587,1781883685738069570,0,1,61.03325699105835,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50100000000,50100.0,50126.803054,1781883685838069570,0,1,60.79015400477756,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50200000000,50200.0,50226.164998,1781883685938069570,0,1,60.548696331552996,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50300000000,50300.0,50327.539335,1781883686038069570,0,1,60.71577346393799,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50400000000,50400.0,50426.942135,1781883686138069570,0,1,60.91257788385788,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50500000000,50500.0,50527.026292,1781883686238069570,0,1,61.113256622852866,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50600000000,50600.0,50627.335687,1781883686338069570,0,1,61.30737076567685,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50700000000,50700.0,50726.245868,1781883686438069570,0,1,61.50016470988142,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50800000000,50800.0,50826.928259,1781883686538069570,0,1,61.70730889578107,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
50900000000,50900.0,50927.172038,1781883686638069570,0,1,61.91303520880202,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51000000000,51000.0,51026.831706,1781883686738069570,0,1,62.11734863528923,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51100000000,51100.0,51127.217284,1781883686838069570,0,1,62.320254224403584,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51200000000,51200.0,51226.528712,1781883686938069570,0,1,62.50090504504454,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51300000000,51300.0,51326.152182,1781883687038069570,0,1,62.66485013059068,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51400000000,51400.0,51427.087488,1781883687138069570,0,1,62.82253962795592,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51500000000,51500.0,51526.513478,1781883687238069570,0,1,62.96388937435088,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51600000000,51600.0,51626.743814,1781883687338069570,0,1,63.09920664376129,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51700000000,51700.0,51727.273985,1781883687438069570,0,1,63.22854922833418,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51800000000,51800.0,51827.015256,1781883687538069570,0,1,63.35698405965998,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
51900000000,51900.0,51926.95369,1781883687638069570,0,1,63.48451566922932,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52000000000,52000.0,52026.883856,1781883687738069570,0,1,63.61114859543084,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52100000000,52100.0,52126.903749,1781883687838069570,0,1,63.74191437259211,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52200000000,52200.0,52226.870727,1781883687938069570,0,1,63.866727970008846,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52300000000,52300.0,52327.445292,1781883688038069570,0,1,63.990656717774904,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52400000000,52400.0,52426.940783,1781883688138069570,0,1,64.11370517634224,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52500000000,52500.0,52526.85698,1781883688238069570,0,1,64.23587791022808,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52600000000,52600.0,52627.459834,1781883688338069570,0,1,64.35717948747732,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52700000000,52700.0,52726.775427,1781883688438069570,0,1,64.47761447913291,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52800000000,52800.0,52826.981803,1781883688538069570,0,1,64.59718745871426,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
52900000000,52900.0,52927.293673,1781883688638069570,0,1,64.72092999132296,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53000000000,53000.0,53026.839157,1781883688738069570,0,1,64.8387565259031,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53100000000,53100.0,53126.892017,1781883688838069570,0,1,64.95573497332303,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53200000000,53200.0,53226.529845,1781883688938069570,0,1,65.07186991195967,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53300000000,53300.0,53326.865657,1781883689038069570,0,1,65.18716592015663,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53400000000,53400.0,53426.986523,1781883689138069570,0,1,65.30162757575008,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53500000000,53500.0,53526.933501,1781883689238069570,0,1,65.41525945560241,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53600000000,53600.0,53626.948966,1781883689338069570,0,1,65.52806613514353,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53700000000,53700.0,53727.218052,1781883689438069570,0,1,65.64507917753915,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53800000000,53800.0,53827.078372,1781883689538069570,0,1,65.85475479356276,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
53900000000,53900.0,53926.684042,1781883689638069570,0,1,66.07904255929556,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54000000000,54000.0,54026.839455,1781883689738069570,0,1,66.31253758406588,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54100000000,54100.0,54126.356661,1781883689838069570,0,1,66.55523730855603,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54200000000,54200.0,54226.162493,1781883689938069570,0,1,66.73167605361289,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54300000000,54300.0,54327.64798,1781883690038069570,0,1,66.90155099898021,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54400000000,54400.0,54426.944938,1781883690138069570,0,1,67.06492519639775,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54500000000,54500.0,54527.179904,1781883690238069570,0,1,67.23232305272764,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54600000000,54600.0,54626.762782,1781883690338069570,0,1,67.44102642431045,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54700000000,54700.0,54726.321044,1781883690438069570,0,1,67.67534062633803,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54800000000,54800.0,54827.405678,1781883690538069570,0,1,67.95792225462533,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
54900000000,54900.0,54927.063965,1781883690638069570,0,1,68.2782760324068,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55000000000,55000.0,55027.115031,1781883690738069570,0,1,68.65471311417731,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55100000000,55100.0,55126.755511,1781883690838069570,0,1,69.02235597387046,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55200000000,55200.0,55226.778265,1781883690938069570,0,1,69.41101520774414,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55300000000,55300.0,55326.984583,1781883691038069570,0,1,69.80870584782544,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55400000000,55400.0,55427.165803,1781883691138069570,0,1,70.1556638305031,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55500000000,55500.0,55527.250969,1781883691238069570,0,1,70.43056476833334,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55600000000,55600.0,55626.819971,1781883691338069570,0,1,70.65849648938554,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55700000000,55700.0,55726.990412,1781883691438069570,0,1,70.83020839952498,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55800000000,55800.0,55826.920356,1781883691538069570,0,1,70.99522468865706,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
55900000000,55900.0,55927.413224,1781883691638069570,0,1,71.15894078297399,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56000000000,56000.0,56026.892275,1781883691738069570,0,1,71.3160357709364,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56100000000,56100.0,56126.860292,1781883691838069570,0,1,71.47188730863621,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56200000000,56200.0,56227.164625,1781883691938069570,0,1,71.62119207887699,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56300000000,56300.0,56325.890031,1781883692038069570,0,1,71.76930993359882,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56400000000,56400.0,56427.306699,1781883692138069570,0,1,71.9056801100364,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56500000000,56500.0,56527.107517,1781883692238069570,0,1,72.03046490156406,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56600000000,56600.0,56626.492129,1781883692338069570,0,1,72.14902998892136,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56700000000,56700.0,56726.85007,1781883692438069570,0,1,72.26144122100692,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56800000000,56800.0,56826.849747,1781883692538069570,0,1,72.37295059981498,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
56900000000,56900.0,56926.641138,1781883692638069570,0,1,72.48356397355715,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57000000000,57000.0,57027.534929,1781883692738069570,0,1,72.59328717686681,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57100000000,57100.0,57127.0986,1781883692838069570,0,1,72.30630042481599,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57200000000,57200.0,57226.721284,1781883692938069570,0,1,71.96557186802153,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57300000000,57300.0,57326.832981,1781883693038069570,0,1,71.64169193310993,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57400000000,57400.0,57426.598007,1781883693138069570,0,1,71.26392538281038,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57500000000,57500.0,57526.943324,1781883693238069570,0,1,70.90327564412924,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57600000000,57600.0,57626.926057,1781883693338069570,0,1,70.55959202827908,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57700000000,57700.0,57726.599587,1781883693438069570,0,1,70.21860943853284,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57800000000,57800.0,57826.763632,1781883693538069570,0,1,69.8944113244963,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
57900000000,57900.0,57926.585155,1781883693638069570,0,1,69.55861913990557,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
58000000000,58000.0,58026.925443,1781883693738069570,0,1,69.22542846852303,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
58100000000,58100.0,58127.402202,1781883693838069570,0,1,67.5253950074346,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
58200000000,58200.0,58226.691259,1781883693938069570,0,1,65.81004186199188,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
58300000000,58300.0,58326.944811,1781883694038069570,0,1,63.95210111895949,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
58400000000,58400.0,58426.919649,1781883694138069570,0,1,61.64167193256079,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
58500000000,58500.0,58526.797234,1781883694238069570,0,1,59.0226577259696,0.1,MOVE,0.0,0,0,NONE,0,0,"[""MOVE"", 0, 0, ""NONE"", 0, 0]"
