event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,head_present,eye_present,head,eye
output_tick,70500000000,70500.0,70506.451647,70500000000,0,1,1,0,1
output_tick,70600000000,70600.0,70605.704562,70600000000,0,1,1,0,1
output_tick,70700000000,70700.0,70709.217523,70700000000,0,1,1,0,1
output_tick,70800000000,70800.0,70805.041829,70800000000,0,1,1,0,1
sensor_arrival,70900000000,70900.0,70953.628503,70900000000,0,1,1,0,1
output_tick,70900000000,70900.0,70953.987499,70900000000,0,1,1,0,1
output_tick,71000000000,71000.0,71006.316519,71000000000,0,1,1,0,1
output_tick,71100000000,71100.0,71105.183161,71100000000,0,1,1,0,1
output_tick,71200000000,71200.0,71208.691733,71200000000,0,1,1,0,1
output_tick,71300000000,71300.0,71306.271575,71300000000,0,1,1,0,1
sensor_arrival,71400000000,71400.0,71490.687658,71400000000,0,1,1,1,1
output_tick,71400000000,71400.0,71490.929711,71400000000,0,1,1,1,1
output_tick,71500000000,71500.0,71502.737466,71500000000,0,1,1,1,1
output_tick,71600000000,71600.0,71606.579756,71600000000,0,1,1,1,1
output_tick,71700000000,71700.0,71705.561286,71700000000,0,1,1,1,1
output_tick,71800000000,71800.0,71807.055972,71800000000,0,1,1,1,1
sensor_arrival,71900000000,71900.0,71988.673976,71900000000,0,1,1,1,1
output_tick,71900000000,71900.0,71988.952825,71900000000,0,1,1,1,1
output_tick,72000000000,72000.0,72003.390569,72000000000,0,1,1,1,1
output_tick,72100000000,72100.0,72105.570174,72100000000,0,1,1,1,1
output_tick,72200000000,72200.0,72205.60384,72200000000,0,1,1,1,1
output_tick,72300000000,72300.0,72305.018161,72300000000,0,1,1,1,1
sensor_arrival,72400000000,72400.0,72484.103175,72400000000,0,1,1,1,1
output_tick,72400000000,72400.0,72484.365616,72400000000,0,1,1,1,1
output_tick,72500000000,72500.0,72504.189337,72500000000,0,1,1,1,1
output_tick,72600000000,72600.0,72607.51054,72600000000,0,1,1,1,1
output_tick,72700000000,72700.0,72709.371278,72700000000,0,1,1,1,1
output_tick,72800000000,72800.0,72804.879624,72800000000,0,1,1,1,1
sensor_arrival,72900000000,72900.0,72987.969,72900000000,0,1,1,1,1
output_tick,72900000000,72900.0,72988.189331,72900000000,0,1,1,1,1
output_tick,73000000000,73000.0,73003.350363,73000000000,0,1,1,1,1
output_tick,73100000000,73100.0,73107.340374,73100000000,0,1,1,1,1
output_tick,73200000000,73200.0,73205.543912,73200000000,0,1,1,1,1
output_tick,73300000000,73300.0,73305.510875,73300000000,0,1,1,1,1
sensor_arrival,73400000000,73400.0,73453.16778,73400000000,0,1,1,0,1
output_tick,73400000000,73400.0,73453.439759,73400000000,0,1,1,0,1
output_tick,73500000000,73500.0,73506.169293,73500000000,0,1,1,0,1
output_tick,73600000000,73600.0,73608.952761,73600000000,0,1,1,0,1
output_tick,73700000000,73700.0,73705.506984,73700000000,0,1,1,0,1
output_tick,73800000000,73800.0,73806.106699,73800000000,0,1,1,0,1
sensor_arrival,73900000000,73900.0,73960.349086,73900000000,0,1,1,0,1
output_tick,73900000000,73900.0,73960.61112,73900000000,0,1,1,0,1
output_tick,74000000000,74000.0,74007.328685,74000000000,0,1,1,0,1
output_tick,74100000000,74100.0,74105.991681,74100000000,0,1,1,0,1
output_tick,74200000000,74200.0,74205.007988,74200000000,0,1,1,0,1
output_tick,74300000000,74300.0,74305.929551,74300000000,0,1,1,0,1
sensor_arrival,74400000000,74400.0,74455.490509,74400000000,0,1,1,1,0
output_tick,74400000000,74400.0,74455.826172,74400000000,0,1,1,1,0
output_tick,74500000000,74500.0,74509.044866,74500000000,0,1,1,1,0
output_tick,74600000000,74600.0,74606.033937,74600000000,0,1,1,1,0
output_tick,74700000000,74700.0,74706.894075,74700000000,0,1,1,1,0
output_tick,74800000000,74800.0,74805.124946,74800000000,0,1,1,1,0
sensor_arrival,74900000000,74900.0,74954.452777,74900000000,0,1,1,1,0
output_tick,74900000000,74900.0,74954.780217,74900000000,0,1,1,1,0
output_tick,75000000000,75000.0,75005.50807,75000000000,0,1,1,1,0
output_tick,75100000000,75100.0,75105.38696,75100000000,0,1,1,1,0
output_tick,75200000000,75200.0,75206.119766,75200000000,0,1,1,1,0
output_tick,75300000000,75300.0,75304.357581,75300000000,0,1,1,1,0
sensor_arrival,75400000000,75400.0,75454.786381,75400000000,0,1,1,1,0
output_tick,75400000000,75400.0,75455.079229,75400000000,0,1,1,1,0
output_tick,75500000000,75500.0,75506.266336,75500000000,0,1,1,1,0
output_tick,75600000000,75600.0,75606.373723,75600000000,0,1,1,1,0
output_tick,75700000000,75700.0,75706.246779,75700000000,0,1,1,1,0
output_tick,75800000000,75800.0,75804.985015,75800000000,0,1,1,1,0
sensor_arrival,75900000000,75900.0,75951.742337,75900000000,0,1,1,1,0
output_tick,75900000000,75900.0,75952.060297,75900000000,0,1,1,1,0
output_tick,76000000000,76000.0,76005.5256,76000000000,0,1,1,1,0
output_tick,76100000000,76100.0,76106.015853,76100000000,0,1,1,1,0
output_tick,76200000000,76200.0,76205.162028,76200000000,0,1,1,1,0
output_tick,76300000000,76300.0,76306.085258,76300000000,0,1,1,1,0
sensor_arrival,76400000000,76400.0,76452.991874,76400000000,0,1,1,1,0
output_tick,76400000000,76400.0,76453.256946,76400000000,0,1,1,1,0
output_tick,76500000000,76500.0,76506.225384,76500000000,0,1,1,1,0
output_tick,76600000000,76600.0,76605.857165,76600000000,0,1,1,1,0
output_tick,76700000000,76700.0,76704.965415,76700000000,0,1,1,1,0
output_tick,76800000000,76800.0,76805.485852,76800000000,0,1,1,1,0
sensor_arrival,76900000000,76900.0,76952.730965,76900000000,0,1,1,1,0
output_tick,76900000000,76900.0,76953.104554,76900000000,0,1,1,1,0
output_tick,77000000000,77000.0,77005.651663,77000000000,0,1,1,1,0
output_tick,77100000000,77100.0,77105.58633,77100000000,0,1,1,1,0
output_tick,77200000000,77200.0,77206.450819,77200000000,0,1,1,1,0
output_tick,77300000000,77300.0,77305.170314,77300000000,0,1,1,1,0
sensor_arrival,77400000000,77400.0,77456.708453,77400000000,0,1,1,1,0
output_tick,77400000000,77400.0,77456.968339,77400000000,0,1,1,1,0
output_tick,77500000000,77500.0,77505.530623,77500000000,0,1,1,1,0
output_tick,77600000000,77600.0,77604.938851,77600000000,0,1,1,1,0
output_tick,77700000000,77700.0,77706.164021,77700000000,0,1,1,1,0
output_tick,77800000000,77800.0,77805.539934,77800000000,0,1,1,1,0
sensor_arrival,77900000000,77900.0,77953.938201,77900000000,0,1,1,1,0
output_tick,77900000000,77900.0,77954.21055,77900000000,0,1,1,1,0
output_tick,78000000000,78000.0,78005.649412,78000000000,0,1,1,1,0
output_tick,78100000000,78100.0,78106.46818,78100000000,0,1,1,1,0
output_tick,78200000000,78200.0,78208.153993,78200000000,0,1,1,1,0
output_tick,78300000000,78300.0,78305.535003,78300000000,0,1,1,1,0
sensor_arrival,78400000000,78400.0,78453.007909,78400000000,0,1,1,1,1
output_tick,78400000000,78400.0,78453.300758,78400000000,0,1,1,1,1
output_tick,78500000000,78500.0,78507.606755,78500000000,0,1,1,1,1
output_tick,78600000000,78600.0,78605.056097,78600000000,0,1,1,1,1
output_tick,78700000000,78700.0,78705.443073,78700000000,0,1,1,1,1
output_tick,78800000000,78800.0,78805.494868,78800000000,0,1,1,1,1
sensor_arrival,78900000000,78900.0,78958.323788,78900000000,0,1,1,1,0
output_tick,78900000000,78900.0,78958.487249,78900000000,0,1,1,1,0
output_tick,79000000000,79000.0,79004.540876,79000000000,0,1,1,1,0
output_tick,79100000000,79100.0,79104.467968,79100000000,0,1,1,1,0
output_tick,79200000000,79200.0,79205.527844,79200000000,0,1,1,1,0
output_tick,79300000000,79300.0,79305.021848,79300000000,0,1,1,1,0
sensor_arrival,79400000000,79400.0,79454.992985,79400000000,0,1,1,1,0
output_tick,79400000000,79400.0,79455.291593,79400000000,0,1,1,1,0
output_tick,79500000000,79500.0,79505.588302,79500000000,0,1,1,1,0
output_tick,79600000000,79600.0,79605.566505,79600000000,0,1,1,1,0
output_tick,79700000000,79700.0,79709.105408,79700000000,0,1,1,1,0
output_tick,79800000000,79800.0,79805.967886,79800000000,0,1,1,1,0
sensor_arrival,79900000000,79900.0,79953.815936,79900000000,0,1,1,1,0
output_tick,79900000000,79900.0,79954.107285,79900000000,0,1,1,1,0
output_tick,80000000000,80000.0,80003.790204,80000000000,0,1,1,1,0
output_tick,80100000000,80100.0,80105.660071,80100000000,0,1,1,1,0
output_tick,80200000000,80200.0,80205.561589,80200000000,0,1,1,1,0
output_tick,80300000000,80300.0,80306.015897,80300000000,0,1,1,1,0
sensor_arrival,80400000000,80400.0,80458.207953,80400000000,0,1,1,1,0
output_tick,80400000000,80400.0,80458.41697,80400000000,0,1,1,1,0
output_tick,80500000000,80500.0,80505.683491,80500000000,0,1,1,1,0
output_tick,80600000000,80600.0,80605.613471,80600000000,0,1,1,1,0
output_tick,80700000000,80700.0,80706.313591,80700000000,0,1,1,1,0
