event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,displacement_present,velocity_present,car_steer_present,head_present,eye_present,environment_states_present,environment_distance,car_velocity,car_steer,head,eye,head_history_json,eye_history_json,environment_states_json
input_arrival,47200000000,47200.0,47229.315176,1781999122968566222,0,1,1,1,1,1,1,269.71837676659607,89.29770323875601,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,47300000000,47300.0,47330.516594,1781999123068566222,0,1,1,1,1,1,1,260.43913336322294,89.79469631386671,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,47400000000,47400.0,47494.17797,1781999123168566222,0,1,1,1,1,1,1,251.15988869091188,90.27305870458513,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,47500000000,47500.0,47530.654723,1781999123268566222,0,1,1,1,1,1,1,241.8806428149528,90.74663567076011,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,47500000000,47500.0,47531.014695,1781999123268566222,0,1,1,1,1,1,1,241.8806428149528,90.74663567076011,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,47600000000,47600.0,47629.916328,1781999123368566222,0,1,1,1,1,1,1,232.6013957970472,91.2154500392862,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,47700000000,47700.0,47730.069867,1781999123468566222,0,1,1,1,1,1,1,223.32214769550228,91.68635920957142,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,47800000000,47800.0,47829.008998,1781999123568566222,0,1,1,1,1,1,1,214.04289856545392,92.14564932367834,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,47900000000,47900.0,48007.613101,1781999123668566222,0,1,1,1,1,1,1,204.7636484590198,92.60024875866439,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48000000000,48000.0,48029.653567,1781999123768566222,0,1,1,1,1,1,1,195.48439742548908,93.05701638759977,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,48000000000,48000.0,48029.976711,1781999123768566222,0,1,1,1,1,1,1,195.48439742548908,93.05701638759977,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48100000000,48100.0,48130.530855,1781999123868566222,0,1,1,1,1,1,1,186.20514551147244,93.49495513454326,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48200000000,48200.0,48230.769742,1781999123968566222,0,1,1,1,1,1,1,176.92589276105628,93.94247273206511,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48300000000,48300.0,48330.284863,1781999124068566222,0,1,1,1,1,1,1,167.64663921594774,94.37849619517714,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48400000000,48400.0,48489.733478,1781999124168566222,0,1,1,1,1,1,1,158.36738491560982,94.78855661477839,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48500000000,48500.0,48529.861197,1781999124268566222,0,1,1,1,1,1,1,149.08812989738908,95.21570883999607,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,48500000000,48500.0,48530.160148,1781999124268566222,0,1,1,1,1,1,1,149.08812989738908,95.21570883999607,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48600000000,48600.0,48628.771849,1781999124368566222,0,1,1,1,1,1,1,139.8088741966326,95.63835213494762,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48700000000,48700.0,48729.290098,1781999124468566222,0,1,1,1,1,1,1,130.52961784680565,96.0977841762132,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48800000000,48800.0,48829.100548,1781999124568566222,0,1,1,1,1,1,1,121.25036087958279,96.54539971413821,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,48900000000,48900.0,48993.76002,1781999124668566222,0,1,1,1,1,1,1,111.97110332497277,96.73042427670583,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49000000000,49000.0,49029.799681,1781999124768566222,0,1,1,1,1,1,1,102.6918452113564,96.62610212956297,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,49000000000,49000.0,49030.128375,1781999124768566222,0,1,1,1,1,1,1,102.6918452113564,96.62610212956297,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49100000000,49100.0,49129.624157,1781999124868566222,0,1,1,1,1,1,1,93.41258656553737,96.37557660013475,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49200000000,49200.0,49262.303387,1781999124968566222,0,1,1,1,1,1,1,84.13332741305203,95.79517202495455,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49300000000,49300.0,49337.579933,1781999125068566222,0,1,1,1,1,1,1,74.85406777827211,95.20684629058873,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49400000000,49400.0,49491.476266,1781999125168566222,0,1,1,1,1,1,1,65.57480768442747,94.61064576486913,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49500000000,49500.0,49535.977089,1781999125268566222,0,1,1,1,1,1,1,56.29554715363702,94.00661477478818,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,49500000000,49500.0,49536.346621,1781999125268566222,0,1,1,1,1,1,1,56.29554715363702,94.00661477478818,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49600000000,49600.0,49630.472434,1781999125368566222,0,1,1,1,1,1,1,47.01628620695237,93.42303091346771,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49700000000,49700.0,49728.157692,1781999125468566222,0,1,1,1,1,1,1,37.73702486437287,92.84552376972262,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49800000000,49800.0,49829.789133,1781999125568566222,0,1,1,1,1,1,1,28.457763144910132,92.23163987485576,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,49900000000,49900.0,49992.665195,1781999125668566222,0,1,1,1,1,1,1,19.178501066619447,91.62406797388161,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50000000000,50000.0,50029.09145,1781999125768566222,0,1,1,1,1,1,1,10.065518034113666,91.02270193745872,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,50000000000,50000.0,50029.878499,1781999125768566222,0,1,1,1,1,1,1,10.065518034113666,91.02270193745872,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50100000000,50100.0,50130.075841,1781999125868566222,0,1,1,1,1,1,1,0.8534298759627745,90.42743798792957,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""LANE_CHANGE"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50200000000,50200.0,50228.907631,1781999125968566222,0,1,1,1,1,1,1,1201.9006404785896,89.83817463434121,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50300000000,50300.0,50330.177961,1781999126068566222,0,1,1,1,1,1,1,1192.549810147836,89.25481260961011,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50400000000,50400.0,50491.722446,1781999126168566222,0,1,1,1,1,1,1,1183.3066558048995,88.64901951563101,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50500000000,50500.0,50532.894675,1781999126268566222,0,1,1,1,1,1,1,1174.0620733565343,88.04921380570158,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,50500000000,50500.0,50533.286208,1781999126268566222,0,1,1,1,1,1,1,1174.0620733565343,88.04921380570158,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50600000000,50600.0,50633.796888,1781999126368566222,0,1,1,1,1,1,1,1164.8607196723538,87.44117848256225,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50700000000,50700.0,50733.598019,1781999126468566222,0,1,1,1,1,1,1,1155.7016291792002,86.79671823810105,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50800000000,50800.0,50828.995003,1781999126568566222,0,1,1,1,1,1,1,1146.5877155060098,86.13026099938415,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,50900000000,50900.0,50995.860632,1781999126668566222,0,1,1,1,1,1,1,1137.595716345912,85.39961821632214,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51000000000,51000.0,51031.907043,1781999126768566222,0,1,1,1,1,1,1,1128.601375180876,84.40770275404962,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,51000000000,51000.0,51032.156167,1781999126768566222,0,1,1,1,1,1,1,1128.601375180876,84.40770275404962,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51100000000,51100.0,51132.996715,1781999126868566222,0,1,1,1,1,1,1,1119.6833856781436,83.41102711734482,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51200000000,51200.0,51231.414213,1781999126968566222,0,1,1,1,1,1,1,1110.8741502328667,82.42364374949808,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51300000000,51300.0,51332.015673,1781999127068566222,0,1,1,1,1,1,1,1102.1024399991138,81.4453571814195,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51400000000,51400.0,51483.943201,1781999127168566222,0,1,1,1,1,1,1,1093.4253098192485,80.47597677125951,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51500000000,51500.0,51533.217054,1781999127268566222,0,1,1,1,1,1,1,1084.846146991562,79.51531654827292,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,51500000000,51500.0,51533.445699,1781999127268566222,0,1,1,1,1,1,1,1084.846146991562,79.51531654827292,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51600000000,51600.0,51632.696801,1781999127368566222,0,1,1,1,1,1,1,1076.3547265566276,78.49260682729864,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51700000000,51700.0,51728.724946,1781999127468566222,0,1,1,1,1,1,1,1068.0039363351862,77.1541687928174,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51800000000,51800.0,51830.34394,1781999127568566222,0,1,1,1,1,1,1,1059.7185805269,75.75671605439949,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,51900000000,51900.0,51994.332473,1781999127668566222,0,1,1,1,1,1,1,1051.5520254826042,74.42760533392597,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52000000000,52000.0,52030.004648,1781999127768566222,0,1,1,1,1,1,1,1043.5591395217225,73.20840767573111,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,52000000000,52000.0,52030.747987,1781999127768566222,0,1,1,1,1,1,1,1043.5591395217225,73.20840767573111,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52100000000,52100.0,52162.859605,1781999127868566222,0,1,1,1,1,1,1,1035.6367609634144,72.38038634819819,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52200000000,52200.0,52237.393042,1781999127968566222,0,1,1,1,1,1,1,1027.8554977286412,71.6578858071049,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52300000000,52300.0,52331.763188,1781999128068566222,0,1,1,1,1,1,1,1020.242145389243,70.53175504183743,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52400000000,52400.0,52505.28343,1781999128168566222,0,1,1,1,1,1,1,1012.7291291380898,69.41452006151785,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52500000000,52500.0,52537.303529,1781999128268566222,0,1,1,1,1,1,1,1005.3655296428869,68.3059713519711,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,52500000000,52500.0,52537.571946,1781999128268566222,0,1,1,1,1,1,1,1005.3655296428869,68.3059713519711,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52600000000,52600.0,52629.401533,1781999128368566222,0,1,1,1,1,1,1,998.1506045623591,67.16355136086091,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52700000000,52700.0,52731.516266,1781999128468566222,0,1,1,1,1,1,1,991.0918676509009,64.88619990748232,2,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52800000000,52800.0,52836.047971,1781999128568566222,0,1,1,1,1,1,1,984.2001012913124,62.526731796523585,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,52900000000,52900.0,52991.280922,1781999128668566222,0,1,1,1,1,1,1,977.287980245992,60.33925928928299,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53000000000,53000.0,53032.005612,1781999128768566222,0,1,1,1,1,1,1,970.372026618882,58.449071166417475,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,53000000000,53000.0,53032.546922,1781999128768566222,0,1,1,1,1,1,1,970.372026618882,58.449071166417475,1,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53100000000,53100.0,53128.920942,1781999128868566222,0,1,1,1,1,1,1,963.4710212515374,56.754886471503454,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53200000000,53200.0,53231.625224,1781999128968566222,0,1,1,1,1,1,1,956.3787026883256,55.09978022525285,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53300000000,53300.0,53329.887174,1781999129068566222,0,1,1,1,1,1,1,949.153376655986,53.46907670147896,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53400000000,53400.0,53488.164585,1781999129168566222,0,1,1,1,1,1,1,941.7796159207401,51.97526775776574,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53500000000,53500.0,53529.368582,1781999129268566222,0,1,1,1,1,1,1,934.262037539128,51.05491545778419,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
llm_output_tick,53500000000,53500.0,53529.708066,1781999129268566222,0,1,1,1,1,1,1,934.262037539128,51.05491545778419,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53600000000,53600.0,53631.192265,1781999129368566222,0,1,1,1,1,1,1,926.6023667370046,50.831595867356654,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53700000000,53700.0,53730.38934,1781999129468566222,0,1,1,1,1,1,1,918.803968177257,50.609540346594635,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
input_arrival,53800000000,53800.0,53829.959779,1781999129568566222,0,1,1,1,1,1,1,910.8704818225378,50.3887362460731,0,2,2,"[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT""]","[""EXIT"", 0, 0, ""NONE"", 0, 0]"
