federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
c,Car,reaction,16500000000,16500.0,1781999092268566222,0,16510.653188,16510.99987,0.3466819999994186
adc,InputForCoach,input_arrival,16500000000,16500.0,1781999092268566222,0,16529.119204,16529.372974,0.2537700000029872
adc,InputForCoach,llm_output_tick,16500000000,16500.0,1781999092268566222,0,16529.481469,16529.669578,0.18810900000244146
c,Car,reaction,16600000000,16600.0,1781999092368566222,0,16610.651567,16610.870858,0.21929099999761092
adc,InputForCoach,input_arrival,16600000000,16600.0,1781999092368566222,0,16629.735665,16630.001219,0.2655540000014298
c,Car,reaction,16700000000,16700.0,1781999092468566222,0,16710.603741,16710.787963,0.18422199999986333
c,Car,tardy,16700000000,16700.0,1781999092468566222,1,16711.478067,16711.847312,0.36924500000168337
adc,InputForCoach,input_arrival,16700000000,16700.0,1781999092468566222,0,16729.301766,16729.424127,0.12236099999790895
c,Car,reaction,16800000000,16800.0,1781999092568566222,0,16810.579638,16810.920689,0.3410509999994247
adc,InputForCoach,input_arrival,16700000000,16700.0,1781999092468566222,1,16820.579219,16820.825888,0.24666900000011083
llm,AgenticCoach,llm_inference,16500000000,16500.0,1781999092268566222,0,16533.039127,16822.702924,289.66379700000107
planner,ActionPlanner,warning,16500000000,16500.0,1781999092268566222,0,16824.118386,16824.521368,0.4029820000032487
adc,InputForCoach,input_arrival,16800000000,16800.0,1781999092568566222,0,16828.677243,16828.760906,0.08366300000125193
c,Car,reaction,16900000000,16900.0,1781999092668566222,0,16910.620144,16910.9522,0.3320559999992838
adc,InputForCoach,input_arrival,16900000000,16900.0,1781999092668566222,0,17007.167406,17007.44737,0.2799640000012005
c,Car,reaction,17000000000,17000.0,1781999092768566222,0,17010.628697,17010.969793,0.34109600000010687
adc,InputForCoach,input_arrival,17000000000,17000.0,1781999092768566222,0,17029.550359,17029.776686,0.22632700000031036
adc,InputForCoach,llm_output_tick,17000000000,17000.0,1781999092768566222,0,17029.883879,17030.07475,0.1908709999988787
c,Car,reaction,17100000000,17100.0,1781999092868566222,0,17110.498289,17110.846163,0.3478739999991376
adc,InputForCoach,input_arrival,17100000000,17100.0,1781999092868566222,0,17129.069875,17129.36451,0.2946349999983795
c,Car,reaction,17200000000,17200.0,1781999092968566222,0,17210.629597,17210.9633,0.33370300000024145
adc,InputForCoach,input_arrival,17200000000,17200.0,1781999092968566222,0,17228.596435,17228.831689,0.23525399999925867
llm,AgenticCoach,llm_inference,17000000000,17000.0,1781999092768566222,0,17033.271833,17289.64847,256.3766370000012
planner,ActionPlanner,monitoring,17000000000,17000.0,1781999092768566222,0,17290.766862,17290.914925,0.14806300000054762
c,Car,reaction,17300000000,17300.0,1781999093068566222,0,17310.641219,17310.95905,0.3178310000002966
adc,InputForCoach,input_arrival,17300000000,17300.0,1781999093068566222,0,17329.596648,17329.837606,0.24095800000213785
c,Car,reaction,17400000000,17400.0,1781999093168566222,0,17410.636784,17410.968024,0.331240000003163
adc,InputForCoach,input_arrival,17400000000,17400.0,1781999093168566222,0,17496.767311,17497.017601,0.25028999999994994
c,Car,reaction,17500000000,17500.0,1781999093268566222,0,17510.618483,17510.948985,0.3305020000007062
adc,InputForCoach,input_arrival,17500000000,17500.0,1781999093268566222,0,17529.931286,17530.160821,0.22953500000221538
adc,InputForCoach,llm_output_tick,17500000000,17500.0,1781999093268566222,0,17530.306492,17530.496228,0.18973600000026636
c,Car,reaction,17600000000,17600.0,1781999093368566222,0,17610.655909,17610.924866,0.2689570000002277
adc,InputForCoach,input_arrival,17600000000,17600.0,1781999093368566222,0,17631.297395,17631.524383,0.2269879999985278
c,Car,reaction,17700000000,17700.0,1781999093468566222,0,17710.409877,17710.709787,0.299910000001546
adc,InputForCoach,input_arrival,17700000000,17700.0,1781999093468566222,0,17730.229785,17730.466608,0.23682299999927636
llm,AgenticCoach,llm_inference,17500000000,17500.0,1781999093268566222,0,17533.255251,17787.119558,253.86430699999983
planner,ActionPlanner,monitoring,17500000000,17500.0,1781999093268566222,0,17788.346069,17789.540911,1.19484200000079
c,Car,reaction,17800000000,17800.0,1781999093568566222,0,17810.710324,17811.017177,0.30685300000186544
adc,InputForCoach,input_arrival,17800000000,17800.0,1781999093568566222,0,17829.18786,17829.464936,0.2770760000021255
c,Car,reaction,17900000000,17900.0,1781999093668566222,0,17910.601486,17910.936048,0.33456200000000536
adc,InputForCoach,input_arrival,17900000000,17900.0,1781999093668566222,0,17994.862778,17995.092681,0.22990299999946728
c,Car,reaction,18000000000,18000.0,1781999093768566222,0,18010.594712,18010.937548,0.3428360000034445
adc,InputForCoach,input_arrival,18000000000,18000.0,1781999093768566222,0,18034.501966,18034.727779,0.22581300000092597
adc,InputForCoach,llm_output_tick,18000000000,18000.0,1781999093768566222,0,18035.02781,18035.267309,0.23949899999934132
c,Car,reaction,18100000000,18100.0,1781999093868566222,0,18110.418531,18110.565397,0.14686599999913597
adc,InputForCoach,input_arrival,18100000000,18100.0,1781999093868566222,0,18155.110092,18155.359894,0.24980200000209152
c,Car,reaction,18200000000,18200.0,1781999093968566222,0,18210.35494,18210.512453,0.15751299999828916
adc,InputForCoach,input_arrival,18200000000,18200.0,1781999093968566222,0,18258.801456,18259.019501,0.21804499999780091
llm,AgenticCoach,llm_inference,18000000000,18000.0,1781999093768566222,0,18037.343086,18288.242072,250.89898600000015
planner,ActionPlanner,warning,18000000000,18000.0,1781999093768566222,0,18289.27107,18289.530516,0.2594460000000254
c,Car,reaction,18300000000,18300.0,1781999094068566222,0,18310.444199,18310.783284,0.3390849999996135
adc,InputForCoach,input_arrival,18300000000,18300.0,1781999094068566222,0,18328.948312,18329.227381,0.2790690000001632
c,Car,reaction,18400000000,18400.0,1781999094168566222,0,18410.366901,18410.712507,0.34560599999895203
adc,InputForCoach,input_arrival,18400000000,18400.0,1781999094168566222,0,18496.296444,18496.742051,0.44560700000147335
c,Car,reaction,18500000000,18500.0,1781999094268566222,0,18510.618969,18510.951176,0.332206999999471
adc,InputForCoach,input_arrival,18500000000,18500.0,1781999094268566222,0,18530.060528,18530.345187,0.28465899999719113
adc,InputForCoach,llm_output_tick,18500000000,18500.0,1781999094268566222,0,18530.448683,18530.618815,0.17013200000292272
c,Car,reaction,18600000000,18600.0,1781999094368566222,0,18610.62555,18610.944451,0.318900999998732
adc,InputForCoach,input_arrival,18600000000,18600.0,1781999094368566222,0,18639.558683,18639.803802,0.24511899999924935
c,Car,reaction,18700000000,18700.0,1781999094468566222,0,18710.682719,18710.935688,0.2529690000010305
adc,InputForCoach,input_arrival,18700000000,18700.0,1781999094468566222,0,18729.583559,18729.819221,0.23566200000277604
llm,AgenticCoach,llm_inference,18500000000,18500.0,1781999094268566222,0,18532.642083,18791.837632,259.195549
planner,ActionPlanner,monitoring,18500000000,18500.0,1781999094268566222,0,18792.6458,18793.059598,0.41379800000140676
c,Car,reaction,18800000000,18800.0,1781999094568566222,0,18810.606042,18810.932985,0.3269430000000284
adc,InputForCoach,input_arrival,18800000000,18800.0,1781999094568566222,0,18829.725382,18829.951489,0.22610699999859207
c,Car,reaction,18900000000,18900.0,1781999094668566222,0,18910.616638,18910.944371,0.3277330000018992
adc,InputForCoach,input_arrival,18900000000,18900.0,1781999094668566222,0,19001.80085,19002.063343,0.2624930000019958
c,Car,reaction,19000000000,19000.0,1781999094768566222,0,19010.537058,19010.881379,0.34432099999685306
adc,InputForCoach,input_arrival,19000000000,19000.0,1781999094768566222,0,19028.400731,19028.629337,0.22860599999694386
adc,InputForCoach,llm_output_tick,19000000000,19000.0,1781999094768566222,0,19028.76522,19028.952023,0.1868030000005092
c,Car,reaction,19100000000,19100.0,1781999094868566222,0,19110.590723,19110.93308,0.34235699999771896
adc,InputForCoach,input_arrival,19100000000,19100.0,1781999094868566222,0,19130.091878,19130.35693,0.26505200000246987
c,Car,reaction,19200000000,19200.0,1781999094968566222,0,19210.708347,19210.953675,0.24532800000088173
adc,InputForCoach,input_arrival,19200000000,19200.0,1781999094968566222,0,19229.35113,19229.592154,0.24102400000265334
llm,AgenticCoach,llm_inference,19000000000,19000.0,1781999094768566222,0,19031.671536,19265.336175,233.66463899999872
planner,ActionPlanner,warning,19000000000,19000.0,1781999094768566222,0,19266.448696,19266.807729,0.3590330000006361
c,Car,reaction,19300000000,19300.0,1781999095068566222,0,19310.904249,19311.272758,0.3685089999999036
adc,InputForCoach,input_arrival,19300000000,19300.0,1781999095068566222,0,19328.889343,19329.119014,0.22967100000096252
c,Car,reaction,19400000000,19400.0,1781999095168566222,0,19410.758945,19411.088887,0.32994200000030105
adc,InputForCoach,input_arrival,19400000000,19400.0,1781999095168566222,0,19497.408342,19497.85493,0.44658800000252086
c,Car,reaction,19500000000,19500.0,1781999095268566222,0,19510.547704,19510.871893,0.3241889999990235
adc,InputForCoach,input_arrival,19500000000,19500.0,1781999095268566222,0,19529.152377,19529.433463,0.2810860000026878
adc,InputForCoach,llm_output_tick,19500000000,19500.0,1781999095268566222,0,19529.494268,19529.657093,0.16282500000306754
c,Car,reaction,19600000000,19600.0,1781999095368566222,0,19610.465601,19610.805611,0.3400099999998929
adc,InputForCoach,input_arrival,19600000000,19600.0,1781999095368566222,0,19630.145867,19630.427034,0.28116700000100536
c,Car,reaction,19700000000,19700.0,1781999095468566222,0,19710.33869,19710.833995,0.49530500000037136
adc,InputForCoach,input_arrival,19700000000,19700.0,1781999095468566222,0,19728.985338,19729.098881,0.11354300000311923
llm,AgenticCoach,llm_inference,19500000000,19500.0,1781999095268566222,0,19532.790647,19788.0307,255.24005299999772
planner,ActionPlanner,monitoring,19500000000,19500.0,1781999095268566222,0,19789.363419,19790.152411,0.7889919999979611
c,Car,reaction,19800000000,19800.0,1781999095568566222,0,19810.615959,19810.974179,0.3582200000018929
adc,InputForCoach,input_arrival,19800000000,19800.0,1781999095568566222,0,19829.514837,19829.769342,0.25450500000079046
c,Car,reaction,19900000000,19900.0,1781999095668566222,0,19910.622181,19910.95804,0.3358590000025288
adc,InputForCoach,input_arrival,19900000000,19900.0,1781999095668566222,0,19998.699349,19998.930877,0.2315280000002531
c,Car,reaction,20000000000,20000.0,1781999095768566222,0,20010.647575,20010.966643,0.3190680000006978
adc,InputForCoach,input_arrival,20000000000,20000.0,1781999095768566222,0,20032.844283,20033.072875,0.2285920000031183
adc,InputForCoach,llm_output_tick,20000000000,20000.0,1781999095768566222,0,20033.184351,20033.423006,0.23865500000101747
c,Car,reaction,20100000000,20100.0,1781999095868566222,0,20110.635358,20110.924109,0.2887510000000475
adc,InputForCoach,input_arrival,20100000000,20100.0,1781999095868566222,0,20130.120432,20130.427851,0.3074190000006638
c,Car,reaction,20200000000,20200.0,1781999095968566222,0,20210.396284,20210.737028,0.3407440000009956
adc,InputForCoach,input_arrival,20200000000,20200.0,1781999095968566222,0,20230.260815,20230.506309,0.245493999998871
llm,AgenticCoach,llm_inference,20000000000,20000.0,1781999095768566222,0,20036.483543,20291.651489,255.1679460000014
planner,ActionPlanner,monitoring,20000000000,20000.0,1781999095768566222,0,20292.776342,20293.019309,0.24296699999831617
c,Car,reaction,20300000000,20300.0,1781999096068566222,0,20310.630987,20310.997139,0.3661519999986922
adc,InputForCoach,input_arrival,20300000000,20300.0,1781999096068566222,0,20329.545873,20329.786108,0.24023500000112108
c,Car,reaction,20400000000,20400.0,1781999096168566222,0,20410.628355,20410.965998,0.3376429999989341
adc,InputForCoach,input_arrival,20400000000,20400.0,1781999096168566222,0,20493.307757,20493.541756,0.23399900000003981
c,Car,reaction,20500000000,20500.0,1781999096268566222,0,20510.636392,20510.985252,0.3488599999982398
adc,InputForCoach,input_arrival,20500000000,20500.0,1781999096268566222,0,20528.994822,20529.264945,0.2701229999984207
adc,InputForCoach,llm_output_tick,20500000000,20500.0,1781999096268566222,0,20529.376273,20529.57792,0.20164699999804725
c,Car,reaction,20600000000,20600.0,1781999096368566222,0,20610.395474,20610.725227,0.32975299999816343
adc,InputForCoach,input_arrival,20600000000,20600.0,1781999096368566222,0,20646.166722,20646.652293,0.48557099999743514
c,Car,reaction,20700000000,20700.0,1781999096468566222,0,20710.265905,20710.619879,0.3539740000014717
adc,InputForCoach,input_arrival,20700000000,20700.0,1781999096468566222,0,20730.326201,20730.468521,0.14231999999901745
llm,AgenticCoach,llm_inference,20500000000,20500.0,1781999096268566222,0,20532.544834,20788.358623,255.81378899999982
planner,ActionPlanner,monitoring,20500000000,20500.0,1781999096268566222,0,20789.419872,20790.397357,0.977485000003071
c,Car,reaction,20800000000,20800.0,1781999096568566222,0,20810.662393,20810.994704,0.3323110000019369
adc,InputForCoach,input_arrival,20800000000,20800.0,1781999096568566222,0,20830.09405,20830.431578,0.33752800000002026
c,Car,reaction,20900000000,20900.0,1781999096668566222,0,20910.620569,20910.959181,0.33861199999955716
adc,InputForCoach,input_arrival,20900000000,20900.0,1781999096668566222,0,20992.318455,20992.798052,0.47959699999773875
c,Car,reaction,21000000000,21000.0,1781999096768566222,0,21010.616857,21010.939471,0.3226140000006126
adc,InputForCoach,input_arrival,21000000000,21000.0,1781999096768566222,0,21029.086859,21029.353879,0.26701999999932013
adc,InputForCoach,llm_output_tick,21000000000,21000.0,1781999096768566222,0,21029.455555,21029.631699,0.17614400000093156
c,Car,reaction,21100000000,21100.0,1781999096868566222,0,21110.666217,21110.990861,0.3246439999966242
adc,InputForCoach,input_arrival,21100000000,21100.0,1781999096868566222,0,21129.630915,21129.890202,0.2592869999971299
c,Car,reaction,21200000000,21200.0,1781999096968566222,0,21210.660884,21210.989475,0.3285909999976866
adc,InputForCoach,input_arrival,21200000000,21200.0,1781999096968566222,0,21229.188255,21229.308242,0.11998699999821838
llm,AgenticCoach,llm_inference,21000000000,21000.0,1781999096768566222,0,21032.249606,21284.679542,252.42993600000045
planner,ActionPlanner,monitoring,21000000000,21000.0,1781999096768566222,0,21285.410094,21285.919044,0.5089499999994587
c,Car,reaction,21300000000,21300.0,1781999097068566222,0,21310.614861,21310.947707,0.3328460000011546
adc,InputForCoach,input_arrival,21300000000,21300.0,1781999097068566222,0,21328.943366,21329.156725,0.2133590000012191
c,Car,reaction,21400000000,21400.0,1781999097168566222,0,21410.646048,21410.968775,0.32272700000248733
adc,InputForCoach,input_arrival,21400000000,21400.0,1781999097168566222,0,21501.138204,21501.396136,0.25793200000043726
c,Car,reaction,21500000000,21500.0,1781999097268566222,0,21510.617957,21510.963522,0.345564999999624
adc,InputForCoach,input_arrival,21500000000,21500.0,1781999097268566222,0,21529.847763,21530.056981,0.20921799999996438
adc,InputForCoach,llm_output_tick,21500000000,21500.0,1781999097268566222,0,21530.155178,21530.373006,0.2178280000007362
c,Car,reaction,21600000000,21600.0,1781999097368566222,0,21610.41402,21610.744232,0.33021200000075623
adc,InputForCoach,input_arrival,21600000000,21600.0,1781999097368566222,0,21637.968507,21638.229544,0.2610370000002149
c,Car,reaction,21700000000,21700.0,1781999097468566222,0,21710.370795,21710.639702,0.2689070000014908
adc,InputForCoach,input_arrival,21700000000,21700.0,1781999097468566222,0,21729.8971,21730.129084,0.23198400000183028
llm,AgenticCoach,llm_inference,21500000000,21500.0,1781999097268566222,0,21533.101737,21784.701382,251.59964499999842
planner,ActionPlanner,monitoring,21500000000,21500.0,1781999097268566222,0,21785.840738,21786.601587,0.7608490000020538
c,Car,reaction,21800000000,21800.0,1781999097568566222,0,21810.615573,21810.938684,0.3231110000015178
adc,InputForCoach,input_arrival,21800000000,21800.0,1781999097568566222,0,21833.189683,21833.46066,0.2709770000001299
c,Car,reaction,21900000000,21900.0,1781999097668566222,0,21910.618793,21910.954367,0.33557399999699555
adc,InputForCoach,input_arrival,21900000000,21900.0,1781999097668566222,0,21995.159592,21995.445528,0.2859360000002198
c,Car,reaction,22000000000,22000.0,1781999097768566222,0,22010.6913,22011.04315,0.3518500000027416
adc,InputForCoach,input_arrival,22000000000,22000.0,1781999097768566222,0,22033.893379,22034.13005,0.23667099999875063
adc,InputForCoach,llm_output_tick,22000000000,22000.0,1781999097768566222,0,22034.277177,22034.47437,0.1971929999999702
c,Car,reaction,22100000000,22100.0,1781999097868566222,0,22110.598511,22110.949782,0.35127099999954225
adc,InputForCoach,input_arrival,22100000000,22100.0,1781999097868566222,0,22159.160539,22159.465602,0.3050629999997909
c,Car,reaction,22200000000,22200.0,1781999097968566222,0,22210.344037,22210.674181,0.3301439999995637
adc,InputForCoach,input_arrival,22200000000,22200.0,1781999097968566222,0,22234.484443,22234.646425,0.16198199999780627
llm,AgenticCoach,llm_inference,22000000000,22000.0,1781999097768566222,0,22037.85726,22288.027947,250.170686999998
planner,ActionPlanner,monitoring,22000000000,22000.0,1781999097768566222,0,22289.276532,22290.253174,0.9766420000014477
c,Car,reaction,22300000000,22300.0,1781999098068566222,0,22310.734111,22311.094094,0.35998299999846495
adc,InputForCoach,input_arrival,22300000000,22300.0,1781999098068566222,0,22331.657646,22331.873124,0.21547800000189454
c,Car,reaction,22400000000,22400.0,1781999098168566222,0,22410.541392,22410.880292,0.338900000002468
adc,InputForCoach,input_arrival,22400000000,22400.0,1781999098168566222,0,22493.354864,22493.58517,0.230305999997654
c,Car,reaction,22500000000,22500.0,1781999098268566222,0,22510.637246,22510.968831,0.33158499999990454
adc,InputForCoach,input_arrival,22500000000,22500.0,1781999098268566222,0,22530.480784,22530.738127,0.25734300000112853
adc,InputForCoach,llm_output_tick,22500000000,22500.0,1781999098268566222,0,22530.85123,22531.043084,0.19185400000060326
c,Car,reaction,22600000000,22600.0,1781999098368566222,0,22610.7649,22611.12612,0.3612200000025041
adc,InputForCoach,input_arrival,22600000000,22600.0,1781999098368566222,0,22633.068866,22633.332617,0.2637509999985923
c,Car,reaction,22700000000,22700.0,1781999098468566222,0,22710.62221,22710.759911,0.13770099999965169
adc,InputForCoach,input_arrival,22700000000,22700.0,1781999098468566222,0,22729.798398,22729.989906,0.19150799999988521
llm,AgenticCoach,llm_inference,22500000000,22500.0,1781999098268566222,0,22534.122506,22778.715403,244.59289699999863
planner,ActionPlanner,monitoring,22500000000,22500.0,1781999098268566222,0,22779.518496,22780.380575,0.86207899999863
c,Car,reaction,22800000000,22800.0,1781999098568566222,0,22810.62462,22810.951286,0.32666600000084145
c,Car,reaction,22900000000,22900.0,1781999098668566222,0,22910.405455,22910.743351,0.33789600000091013
adc,InputForCoach,input_arrival,22800000000,22800.0,1781999098568566222,0,22920.922285,22921.117929,0.19564399999944726
adc,InputForCoach,input_arrival,22900000000,22900.0,1781999098668566222,0,22999.551445,22999.786033,0.23458799999934854
c,Car,reaction,23000000000,23000.0,1781999098768566222,0,23010.612445,23010.941624,0.32917900000029476
adc,InputForCoach,input_arrival,23000000000,23000.0,1781999098768566222,0,23029.572566,23029.807516,0.23495000000184518
adc,InputForCoach,llm_output_tick,23000000000,23000.0,1781999098768566222,0,23029.91714,23030.10955,0.19240999999965425
c,Car,reaction,23100000000,23100.0,1781999098868566222,0,23110.604156,23110.936426,0.3322699999989709
adc,InputForCoach,input_arrival,23100000000,23100.0,1781999098868566222,0,23134.911325,23135.164534,0.2532089999986056
c,Car,reaction,23200000000,23200.0,1781999098968566222,0,23210.520265,23210.854248,0.333983000000444
adc,InputForCoach,input_arrival,23200000000,23200.0,1781999098968566222,0,23228.662584,23228.904771,0.24218699999983073
llm,AgenticCoach,llm_inference,23000000000,23000.0,1781999098768566222,0,23033.416494,23272.174701,238.75820699999895
planner,ActionPlanner,monitoring,23000000000,23000.0,1781999098768566222,0,23273.322467,23273.995992,0.6735249999983353
c,Car,reaction,23300000000,23300.0,1781999099068566222,0,23310.646494,23310.978013,0.33151899999938905
adc,InputForCoach,input_arrival,23300000000,23300.0,1781999099068566222,0,23330.329437,23330.567607,0.23817000000053667
c,Car,reaction,23400000000,23400.0,1781999099168566222,0,23410.51515,23411.162776,0.6476260000017646
adc,InputForCoach,input_arrival,23400000000,23400.0,1781999099168566222,0,23491.018809,23491.310845,0.29203599999891594
c,Car,reaction,23500000000,23500.0,1781999099268566222,0,23510.284018,23510.625737,0.3417190000000119
adc,InputForCoach,input_arrival,23500000000,23500.0,1781999099268566222,0,23534.159546,23534.433031,0.27348500000152853
adc,InputForCoach,llm_output_tick,23500000000,23500.0,1781999099268566222,0,23534.545136,23534.749629,0.2044930000010936
c,Car,reaction,23600000000,23600.0,1781999099368566222,0,23610.617451,23610.949374,0.3319230000015523
adc,InputForCoach,input_arrival,23600000000,23600.0,1781999099368566222,0,23629.000058,23629.271263,0.27120499999728054
c,Car,reaction,23700000000,23700.0,1781999099468566222,0,23710.604237,23711.003945,0.3997080000008282
adc,InputForCoach,input_arrival,23700000000,23700.0,1781999099468566222,0,23732.444489,23732.69831,0.25382099999842467
llm,AgenticCoach,llm_inference,23500000000,23500.0,1781999099268566222,0,23537.571751,23790.8585,253.28674899999896
planner,ActionPlanner,monitoring,23500000000,23500.0,1781999099268566222,0,23791.701887,23792.390195,0.6883080000006885
c,Car,reaction,23800000000,23800.0,1781999099568566222,0,23810.662769,23811.000634,0.33786500000132946
adc,InputForCoach,input_arrival,23800000000,23800.0,1781999099568566222,0,23832.546962,23832.772503,0.2255409999997937
c,Car,reaction,23900000000,23900.0,1781999099668566222,0,23910.564961,23910.906934,0.34197299999868846
adc,InputForCoach,input_arrival,23900000000,23900.0,1781999099668566222,0,23993.436752,23993.662391,0.2256390000002284
c,Car,reaction,24000000000,24000.0,1781999099768566222,0,24010.690875,24011.02052,0.32964499999798136
adc,InputForCoach,input_arrival,24000000000,24000.0,1781999099768566222,0,24031.54229,24031.766482,0.22419199999785633
adc,InputForCoach,llm_output_tick,24000000000,24000.0,1781999099768566222,0,24031.873536,24032.062893,0.18935699999929057
c,Car,reaction,24100000000,24100.0,1781999099868566222,0,24110.629705,24110.952732,0.32302700000218465
adc,InputForCoach,input_arrival,24100000000,24100.0,1781999099868566222,0,24136.070673,24136.345928,0.2752550000004703
c,Car,reaction,24200000000,24200.0,1781999099968566222,0,24210.654734,24211.006931,0.3521970000001602
adc,InputForCoach,input_arrival,24200000000,24200.0,1781999099968566222,0,24238.799037,24239.043528,0.24449099999765167
llm,AgenticCoach,llm_inference,24000000000,24000.0,1781999099768566222,0,24035.701282,24291.132183,255.43090099999972
planner,ActionPlanner,monitoring,24000000000,24000.0,1781999099768566222,0,24292.039305,24293.98702,1.9477150000020629
c,Car,reaction,24300000000,24300.0,1781999100068566222,0,24310.681325,24310.860904,0.17957899999964866
adc,InputForCoach,input_arrival,24300000000,24300.0,1781999100068566222,0,24352.273089,24352.51458,0.24149100000067847
c,Car,reaction,24400000000,24400.0,1781999100168566222,0,24410.440747,24410.766404,0.3256570000012289
adc,InputForCoach,input_arrival,24400000000,24400.0,1781999100168566222,0,24497.475781,24497.715054,0.2392729999992298
c,Car,reaction,24500000000,24500.0,1781999100268566222,0,24510.455435,24510.812759,0.3573240000005171
adc,InputForCoach,input_arrival,24500000000,24500.0,1781999100268566222,0,24538.651939,24538.757327,0.10538799999994808
adc,InputForCoach,llm_output_tick,24500000000,24500.0,1781999100268566222,0,24538.804013,24538.892605,0.0885920000000624
c,Car,reaction,24600000000,24600.0,1781999100368566222,0,24610.38562,24610.795282,0.40966199999820674
adc,InputForCoach,input_arrival,24600000000,24600.0,1781999100368566222,0,24644.455293,24644.705168,0.24987500000133878
c,Car,reaction,24700000000,24700.0,1781999100468566222,0,24710.668054,24710.917546,0.24949199999900884
adc,InputForCoach,input_arrival,24700000000,24700.0,1781999100468566222,0,24729.853061,24730.104633,0.2515719999973953
llm,AgenticCoach,llm_inference,24500000000,24500.0,1781999100268566222,0,24540.482194,24809.525877,269.0436829999999
planner,ActionPlanner,warning,24500000000,24500.0,1781999100268566222,0,24810.454197,24810.858874,0.40467700000226614
c,Car,reaction,24800000000,24800.0,1781999100568566222,0,24810.516072,24810.884485,0.368413000000146
adc,InputForCoach,input_arrival,24800000000,24800.0,1781999100568566222,0,24837.299116,24837.546993,0.2478770000016084
c,Car,reaction,24900000000,24900.0,1781999100668566222,0,24910.756216,24911.081397,0.32518100000015693
adc,InputForCoach,input_arrival,24900000000,24900.0,1781999100668566222,0,24996.447022,24996.675606,0.22858400000041001
c,Car,reaction,25000000000,25000.0,1781999100768566222,0,25010.567618,25010.783904,0.21628599999894504
adc,InputForCoach,input_arrival,25000000000,25000.0,1781999100768566222,0,25033.687355,25033.906675,0.2193200000001525
adc,InputForCoach,llm_output_tick,25000000000,25000.0,1781999100768566222,0,25034.242048,25034.438589,0.1965410000011616
c,Car,reaction,25100000000,25100.0,1781999100868566222,0,25110.653538,25110.987188,0.33365000000048894
adc,InputForCoach,input_arrival,25100000000,25100.0,1781999100868566222,0,25147.958823,25148.083411,0.12458799999876646
c,Car,reaction,25200000000,25200.0,1781999100968566222,0,25210.462693,25210.768369,0.30567599999994854
adc,InputForCoach,input_arrival,25200000000,25200.0,1781999100968566222,0,25231.689989,25231.857898,0.16790899999978137
llm,AgenticCoach,llm_inference,25000000000,25000.0,1781999100768566222,0,25036.681603,25283.603845,246.92224200000055
planner,ActionPlanner,monitoring,25000000000,25000.0,1781999100768566222,0,25284.60509,25284.893446,0.2883559999972931
c,Car,reaction,25300000000,25300.0,1781999101068566222,0,25310.459813,25310.942626,0.4828129999987141
adc,InputForCoach,input_arrival,25300000000,25300.0,1781999101068566222,0,25330.603384,25330.840995,0.23761100000047009
c,Car,reaction,25400000000,25400.0,1781999101168566222,0,25410.644747,25410.981493,0.33674600000085775
adc,InputForCoach,input_arrival,25400000000,25400.0,1781999101168566222,0,25492.325324,25492.417616,0.092291999997542
c,Car,reaction,25500000000,25500.0,1781999101268566222,0,25510.408242,25510.759361,0.3511189999990165
adc,InputForCoach,input_arrival,25500000000,25500.0,1781999101268566222,0,25528.477795,25528.707784,0.22998899999947753
adc,InputForCoach,llm_output_tick,25500000000,25500.0,1781999101268566222,0,25528.770405,25528.953834,0.1834290000006149
c,Car,reaction,25600000000,25600.0,1781999101368566222,0,25610.336643,25610.576669,0.2400259999994887
adc,InputForCoach,input_arrival,25600000000,25600.0,1781999101368566222,0,25629.070697,25629.350475,0.27977800000007846
c,Car,reaction,25700000000,25700.0,1781999101468566222,0,25710.401481,25710.74765,0.34616900000037276
adc,InputForCoach,input_arrival,25700000000,25700.0,1781999101468566222,0,25742.871277,25743.129009,0.2577320000018517
llm,AgenticCoach,llm_inference,25500000000,25500.0,1781999101268566222,0,25532.011161,25782.641765,250.63060400000177
planner,ActionPlanner,warning,25500000000,25500.0,1781999101268566222,0,25784.175556,25784.412894,0.23733800000263727
c,Car,reaction,25800000000,25800.0,1781999101568566222,0,25810.710966,25811.073366,0.3624000000017986
adc,InputForCoach,input_arrival,25800000000,25800.0,1781999101568566222,0,25829.282251,25829.51982,0.2375690000008035
c,Car,reaction,25900000000,25900.0,1781999101668566222,0,25910.695237,25911.019241,0.324004000001878
adc,InputForCoach,input_arrival,25900000000,25900.0,1781999101668566222,0,25997.312493,25997.550036,0.23754299999927753
c,Car,reaction,26000000000,26000.0,1781999101768566222,0,26010.680034,26011.038695,0.35866099999839207
adc,InputForCoach,input_arrival,26000000000,26000.0,1781999101768566222,0,26029.916289,26030.083186,0.1668969999991532
adc,InputForCoach,llm_output_tick,26000000000,26000.0,1781999101768566222,0,26030.14411,26030.324977,0.18086699999912526
c,Car,reaction,26100000000,26100.0,1781999101868566222,0,26110.628739,26110.87476,0.24602099999901839
adc,InputForCoach,input_arrival,26100000000,26100.0,1781999101868566222,0,26128.954379,26129.096395,0.14201600000160397
c,Car,reaction,26200000000,26200.0,1781999101968566222,0,26210.683964,26211.116442,0.43247799999880954
adc,InputForCoach,input_arrival,26200000000,26200.0,1781999101968566222,0,26230.947099,26231.085913,0.13881399999809219
