federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_control,DriverControl,sensor_arrival,6360440321,6360.440321,1781999082129006543,0,6360.867946,6361.108536,0.24058999999942898
d_control,DriverControl,sensor_arrival,6368456476,6368.456476,1781999082137022698,0,6368.995118,6369.193376,0.19825800000035088
d_control,DriverControl,sensor_arrival,6384505471,6384.505471,1781999082153071693,0,6384.939726,6385.192334,0.2526080000006914
d_control,DriverControl,sensor_arrival,6392458090,6392.45809,1781999082161024312,0,6392.890844,6393.11999,0.22914600000058272
d_control,DriverControl,sensor_arrival,6400542874,6400.542874,1781999082169109096,0,6401.030961,6401.22457,0.19360899999992398
d_control,DriverControl,sensor_arrival,6416452648,6416.452648,1781999082185018870,0,6416.886144,6417.209344,0.3231999999998152
d_control,DriverControl,sensor_arrival,6424534154,6424.534154,1781999082193100376,0,6424.999927,6425.190092,0.19016499999997905
d_control,DriverControl,sensor_arrival,6432490569,6432.490569,1781999082201056791,0,6433.073859,6433.284987,0.21112799999991694
d_control,DriverControl,sensor_arrival,6440452836,6440.452836,1781999082209019058,0,6440.930183,6441.152792,0.2226089999994656
d_control,DriverControl,sensor_arrival,6440559316,6440.559316,1781999082209125538,0,6441.625101,6441.748285,0.12318400000003749
d_control,DriverControl,sensor_arrival,6448530546,6448.530546,1781999082217096768,0,6448.946245,6449.286705,0.3404600000003484
d_control,DriverControl,sensor_arrival,6456509924,6456.509924,1781999082225076146,0,6457.032937,6457.375581,0.34264400000029127
d_control,DriverControl,sensor_arrival,6480670740,6480.67074,1781999082249236962,0,6481.575971,6481.869634,0.2936629999994693
d_control,DriverControl,sensor_arrival,6480820460,6480.82046,1781999082249386682,0,6482.698366,6483.689022,0.9906559999999445
d_control,DriverControl,sensor_arrival,6488493008,6488.493008,1781999082257059230,0,6489.010558,6489.468645,0.4580869999999777
d_control,DriverControl,sensor_arrival,6496376035,6496.376035,1781999082264942257,0,6496.74666,6496.903825,0.15716500000053202
d_control,DriverControl,sensor_arrival,6504497855,6504.497855,1781999082273064077,0,6505.041775,6505.393272,0.3514970000005633
d_control,DriverControl,sensor_arrival,6520516351,6520.516351,1781999082289082573,0,6521.175529,6521.58045,0.40492100000028586
d_control,DriverControl,sensor_arrival,6520648220,6520.64822,1781999082289214442,0,6522.282739,6522.4822,0.19946100000015576
d_control,DriverControl,sensor_arrival,6528498988,6528.498988,1781999082297065210,0,6528.921965,6529.14724,0.22527500000069267
d_control,DriverControl,sensor_arrival,6536547939,6536.547939,1781999082305114161,0,6537.093155,6537.423337,0.3301820000006046
d_control,DriverControl,sensor_arrival,6544481132,6544.481132,1781999082313047354,0,6545.045663,6545.383103,0.33744000000024243
d_control,DriverControl,sensor_arrival,6544598204,6544.598204,1781999082313164426,0,6546.075411,6546.256539,0.1811280000001716
d_control,DriverControl,sensor_arrival,6552449713,6552.449713,1781999082321015935,0,6552.843301,6553.12091,0.27760899999975663
d_control,DriverControl,sensor_arrival,6560513145,6560.513145,1781999082329079367,0,6561.117361,6561.398469,0.28110800000013114
d_control,DriverControl,sensor_arrival,6560661014,6560.661014,1781999082329227236,0,6562.087369,6562.238942,0.15157300000009855
d_control,DriverControl,sensor_arrival,6568584133,6568.584133,1781999082337150355,0,6569.101498,6569.288848,0.18735000000015134
d_control,DriverControl,sensor_arrival,6576488382,6576.488382,1781999082345054604,0,6577.036506,6577.224411,0.18790499999977328
d_control,DriverControl,sensor_arrival,6576703991,6576.703991,1781999082345270213,0,6577.662721,6577.783183,0.12046199999986129
d_control,DriverControl,sensor_arrival,6584459223,6584.459223,1781999082353025445,0,6584.826682,6585.024846,0.19816400000036083
d_control,DriverControl,sensor_arrival,6600576421,6600.576421,1781999082369142643,0,6601.095508,6601.303246,0.20773800000006304
d_control,DriverControl,sensor_arrival,6608534262,6608.534262,1781999082377100484,0,6609.075849,6609.283661,0.20781200000055833
d_control,DriverControl,sensor_arrival,6616468566,6616.468566,1781999082385034788,0,6616.924783,6617.138873,0.2140899999994872
d_control,DriverControl,sensor_arrival,6632518487,6632.518487,1781999082401084709,0,6633.03487,6633.240553,0.205682999999226
d_control,DriverControl,sensor_arrival,6640523735,6640.523735,1781999082409089957,0,6641.053785,6641.254171,0.20038599999952567
d_control,DriverControl,sensor_arrival,6648526723,6648.526723,1781999082417092945,0,6649.035921,6649.21929,0.18336900000031164
d_control,DriverControl,sensor_arrival,6656495619,6656.495619,1781999082425061841,0,6657.020169,6657.200353,0.18018399999982648
d_control,DriverControl,sensor_arrival,6664458738,6664.458738,1781999082433024960,0,6664.994214,6665.182008,0.1877939999994851
d_control,DriverControl,sensor_arrival,6664666773,6664.666773,1781999082433232995,0,6665.638448,6665.756058,0.11761000000024069
d_control,DriverControl,sensor_arrival,6672483986,6672.483986,1781999082441050208,0,6673.105905,6673.334902,0.2289969999992536
d_control,DriverControl,sensor_arrival,6672754057,6672.754057,1781999082441320279,0,6673.790138,6673.901174,0.11103599999933067
d_control,DriverControl,sensor_arrival,6688476370,6688.47637,1781999082457042592,0,6688.870959,6689.085456,0.21449699999993754
d_control,DriverControl,sensor_arrival,6696473896,6696.473896,1781999082465040118,0,6696.87278,6697.087649,0.21486900000036258
d_control,DriverControl,sensor_arrival,6704513865,6704.513865,1781999082473080087,0,6704.99736,6705.40056,0.40319999999974243
d_control,DriverControl,sensor_arrival,6712545891,6712.545891,1781999082481112113,0,6712.946775,6713.180217,0.2334419999997408
d_control,DriverControl,sensor_arrival,6720507380,6720.50738,1781999082489073602,0,6721.186465,6721.382352,0.19588699999985693
d_control,DriverControl,sensor_arrival,6720742229,6720.742229,1781999082489308451,0,6721.845217,6722.4486,0.6033829999996669
d_control,DriverControl,sensor_arrival,6728480406,6728.480406,1781999082497046628,0,6728.901216,6729.127658,0.2264420000001337
d_control,DriverControl,sensor_arrival,6744498123,6744.498123,1781999082513064345,0,6744.925489,6745.262819,0.3373299999993833
d_control,DriverControl,sensor_arrival,6752578259,6752.578259,1781999082521144481,0,6753.183438,6753.384473,0.20103500000004715
d_control,DriverControl,sensor_arrival,6752819182,6752.819182,1781999082521385404,0,6754.417665,6754.579423,0.1617580000001908
d_control,DriverControl,sensor_arrival,6760615155,6760.615155,1781999082529181377,0,6761.33111,6761.535682,0.2045719999996436
d_control,DriverControl,sensor_arrival,6760852023,6760.852023,1781999082529418245,0,6762.058584,6762.218508,0.15992399999959162
d_control,DriverControl,sensor_arrival,6808547698,6808.547698,1781999082577113920,0,6809.122321,6809.345208,0.22288699999990058
d_control,DriverControl,sensor_arrival,6824515120,6824.51512,1781999082593081342,0,6825.05604,6825.278278,0.2222379999993791
d_control,DriverControl,sensor_arrival,6840572985,6840.572985,1781999082609139207,0,6841.135831,6841.368236,0.23240500000065367
d_control,DriverControl,sensor_arrival,6848708583,6848.708583,1781999082617274805,0,6849.444483,6849.67911,0.2346269999998185
d_control,DriverControl,sensor_arrival,6849044506,6849.044506,1781999082617610728,0,6850.299955,6850.471324,0.1713689999996859
d_control,DriverControl,sensor_arrival,6856490778,6856.490778,1781999082625057000,0,6857.013661,6857.210252,0.19659099999989849
d_control,DriverControl,sensor_arrival,6888722878,6888.722878,1781999082657289100,0,6889.300187,6889.531851,0.23166399999990972
d_control,DriverControl,sensor_arrival,6912617956,6912.617956,1781999082681184178,0,6913.144747,6913.346707,0.20195999999941705
d_control,DriverControl,sensor_arrival,6936620403,6936.620403,1781999082705186625,0,6937.156434,6937.340099,0.18366499999956432
d_control,DriverControl,sensor_arrival,6944578855,6944.578855,1781999082713145077,0,6945.212348,6945.434068,0.22171999999955005
d_control,DriverControl,sensor_arrival,6976686419,6976.686419,1781999082745252641,0,6977.255209,6977.459004,0.20379500000035478
d_control,DriverControl,sensor_arrival,6984719074,6984.719074,1781999082753285296,0,6985.365308,6986.065726,0.7004179999994449
d_control,DriverControl,output_tick,7000000000,7000.0,1781999082768566222,0,7000.199557,7000.592849,0.3932919999997466
d_control,DriverControl,sensor_arrival,7000762217,7000.762217,1781999082769328439,0,7003.746408,7004.075923,0.32951500000035594
d_control,DriverControl,sensor_arrival,7008594949,7008.594949,1781999082777161171,0,7009.468995,7009.647789,0.17879399999947054
d_monitor,DriverMonitor,output_tick,7000000000,7000.0,1781999082768566222,0,7009.944082,7010.139043,0.1949610000001485
d_control,DriverControl,sensor_arrival,7008718688,7008.718688,1781999082777284910,0,7010.374096,7010.488762,0.11466600000039762
d_control,DriverControl,sensor_arrival,7016564845,7016.564845,1781999082785131067,0,7017.476724,7017.672314,0.19559000000026572
d_control,DriverControl,sensor_arrival,7024469112,7024.469112,1781999082793035334,0,7025.197216,7025.384473,0.18725700000049983
d_control,DriverControl,sensor_arrival,7040592347,7040.592347,1781999082809158569,0,7041.756279,7042.094387,0.33810799999992014
d_control,DriverControl,sensor_arrival,7048793630,7048.79363,1781999082817359852,0,7049.891544,7050.248022,0.3564779999996972
d_control,DriverControl,sensor_arrival,7056508788,7056.508788,1781999082825075010,0,7057.363557,7057.575981,0.21242400000028283
d_control,DriverControl,sensor_arrival,7064518295,7064.518295,1781999082833084517,0,7065.392101,7065.579839,0.18773799999962648
d_control,DriverControl,sensor_arrival,7064660053,7064.660053,1781999082833226275,0,7066.559533,7066.725198,0.1656650000004447
d_control,DriverControl,sensor_arrival,7080652493,7080.652493,1781999082849218715,0,7081.60739,7081.822295,0.21490499999981694
d_control,DriverControl,sensor_arrival,7080769344,7080.769344,1781999082849335566,0,7082.795896,7083.030597,0.2347010000003138
d_control,DriverControl,sensor_arrival,7088574316,7088.574316,1781999082857140538,0,7089.501973,7089.722489,0.22051599999940663
d_control,DriverControl,sensor_arrival,7096497490,7096.49749,1781999082865063712,0,7097.23476,7097.430906,0.1961459999993167
d_control,DriverControl,sensor_arrival,7096584786,7096.584786,1781999082865151008,0,7098.221454,7098.71767,0.49621599999954924
d_control,DriverControl,output_tick,7100000000,7100.0,1781999082868566222,0,7100.32645,7100.516244,0.18979400000080204
d_control,DriverControl,sensor_arrival,7104629367,7104.629367,1781999082873195589,0,7105.559042,7105.783336,0.22429400000055466
d_monitor,DriverMonitor,output_tick,7100000000,7100.0,1781999082868566222,0,7107.162154,7107.335356,0.17320199999994657
d_control,DriverControl,sensor_arrival,7112535375,7112.535375,1781999082881101597,0,7113.291515,7113.50029,0.20877500000005966
d_control,DriverControl,sensor_arrival,7120464734,7120.464734,1781999082889030956,0,7121.068894,7121.25693,0.18803599999955622
d_control,DriverControl,sensor_arrival,7128600277,7128.600277,1781999082897166499,0,7129.529749,7129.770024,0.2402750000001106
d_control,DriverControl,sensor_arrival,7136563025,7136.563025,1781999082905129247,0,7137.515811,7137.731346,0.2155349999993632
d_control,DriverControl,sensor_arrival,7144568551,7144.568551,1781999082913134773,0,7145.538133,7145.777723,0.23959000000013475
d_control,DriverControl,sensor_arrival,7176643115,7176.643115,1781999082945209337,0,7177.85988,7178.20321,0.34332999999969616
d_control,DriverControl,sensor_arrival,7184617956,7184.617956,1781999082953184178,0,7185.63363,7185.877405,0.24377499999991414
d_control,DriverControl,output_tick,7200000000,7200.0,1781999082968566222,0,7200.572471,7200.871838,0.29936699999962
d_control,DriverControl,sensor_arrival,7208741680,7208.74168,1781999082977307902,0,7210.082332,7210.412625,0.3302929999999833
d_monitor,DriverMonitor,output_tick,7200000000,7200.0,1781999082968566222,0,7211.564927,7211.684019,0.1190919999999096
d_control,DriverControl,sensor_arrival,7208914678,7208.914678,1781999082977480900,0,7212.292475,7212.46051,0.16803499999969063
d_control,DriverControl,sensor_arrival,7216548615,7216.548615,1781999082985114837,0,7217.201867,7217.372661,0.1707940000005692
d_control,DriverControl,sensor_arrival,7248704975,7248.704975,1781999083017271197,0,7250.122163,7250.399012,0.27684899999985646
d_control,DriverControl,sensor_arrival,7248893084,7248.893084,1781999083017459306,0,7251.697424,7251.945755,0.24833099999978003
d_control,DriverControl,sensor_arrival,7256538558,7256.538558,1781999083025104780,0,7257.273642,7257.479233,0.20559099999991304
d_control,DriverControl,sensor_arrival,7264556824,7264.556824,1781999083033123046,0,7265.402685,7265.617849,0.2151640000001862
d_control,DriverControl,sensor_arrival,7272620886,7272.620886,1781999083041187108,0,7273.578431,7273.781095,0.2026640000003681
d_control,DriverControl,sensor_arrival,7280591523,7280.591523,1781999083049157745,0,7281.714437,7281.946416,0.2319790000001376
d_control,DriverControl,sensor_arrival,7280713707,7280.713707,1781999083049279929,0,7283.219106,7283.427529,0.20842300000003888
d_control,DriverControl,sensor_arrival,7296542685,7296.542685,1781999083065108907,0,7297.35838,7297.592859,0.23447900000064692
d_control,DriverControl,output_tick,7300000000,7300.0,1781999083068566222,0,7300.457033,7300.703678,0.24664500000017142
d_control,DriverControl,sensor_arrival,7304757172,7304.757172,1781999083073323394,0,7305.705291,7305.933696,0.22840499999983876
d_monitor,DriverMonitor,output_tick,7300000000,7300.0,1781999083068566222,0,7308.571705,7308.728166,0.15646099999958096
d_control,DriverControl,sensor_arrival,7312517644,7312.517644,1781999083081083866,0,7313.206193,7313.395765,0.18957200000022567
d_control,DriverControl,sensor_arrival,7320530170,7320.53017,1781999083089096392,0,7321.22681,7321.423827,0.19701699999950506
d_control,DriverControl,sensor_arrival,7328581713,7328.581713,1781999083097147935,0,7329.734071,7329.953884,0.2198129999997036
d_control,DriverControl,sensor_arrival,7360655870,7360.65587,1781999083129222092,0,7361.717822,7361.946597,0.22877500000049622
d_control,DriverControl,sensor_arrival,7384696095,7384.696095,1781999083153262317,0,7385.852471,7386.178301,0.3258299999997689
d_control,DriverControl,sensor_arrival,7392714380,7392.71438,1781999083161280602,0,7393.725387,7393.936385,0.21099799999956304
d_control,DriverControl,output_tick,7400000000,7400.0,1781999083168566222,0,7400.495463,7400.924199,0.42873599999984435
d_control,DriverControl,sensor_arrival,7401611229,7401.611229,1781999083170177451,0,7403.683355,7404.740621,1.0572659999997995
d_control,DriverControl,sensor_arrival,7401859152,7401.859152,1781999083170425374,0,7407.19554,7407.416667,0.22112700000070618
d_control,DriverControl,sensor_arrival,7416600069,7416.600069,1781999083185166291,0,7417.539096,7417.725353,0.1862569999993866
d_control,DriverControl,sensor_arrival,7424494244,7424.494244,1781999083193060466,0,7425.079089,7425.251347,0.17225800000051095
d_control,DriverControl,sensor_arrival,7440481999,7440.481999,1781999083209048221,0,7441.04053,7441.197046,0.15651600000001054
d_control,DriverControl,sensor_arrival,7448481228,7448.481228,1781999083217047450,0,7449.04787,7449.247201,0.19933099999980186
d_control,DriverControl,sensor_arrival,7456491031,7456.491031,1781999083225057253,0,7457.216523,7457.400725,0.18420200000036857
d_control,DriverControl,sensor_arrival,7456583975,7456.583975,1781999083225150197,0,7458.063996,7458.195587,0.13159100000029866
d_control,DriverControl,sensor_arrival,7464490538,7464.490538,1781999083233056760,0,7465.025181,7465.187772,0.16259100000024773
d_control,DriverControl,sensor_arrival,7464567463,7464.567463,1781999083233133685,0,7465.790247,7465.993652,0.20340500000020256
d_control,DriverControl,sensor_arrival,7472631618,7472.631618,1781999083241197840,0,7473.265537,7473.590052,0.3245149999993373
d_control,DriverControl,sensor_arrival,7480498312,7480.498312,1781999083249064534,0,7481.118342,7481.283266,0.16492400000061025
d_control,DriverControl,sensor_arrival,7488486967,7488.486967,1781999083257053189,0,7489.082979,7489.247699,0.16471999999976106
d_monitor,DriverMonitor,sensor_arrival,7400000000,7400.0,1781999083168566222,0,7496.947802,7497.144634,0.19683200000054057
d_control,DriverControl,sensor_arrival,7496545492,7496.545492,1781999083265111714,0,7497.120615,7497.218744,0.09812899999997171
d_monitor,DriverMonitor,output_tick,7400000000,7400.0,1781999083168566222,0,7497.344168,7497.428094,0.08392600000024686
d_control,DriverControl,sensor_arrival,7496623417,7496.623417,1781999083265189639,0,7497.874829,7498.05342,0.17859099999986938
d_control,DriverControl,output_tick,7500000000,7500.0,1781999083268566222,0,7500.342636,7500.514098,0.17146199999933742
d_monitor,DriverMonitor,output_tick,7500000000,7500.0,1781999083268566222,0,7502.897498,7503.092977,0.19547899999997753
d_control,DriverControl,sensor_arrival,7504474814,7504.474814,1781999083273041036,0,7505.100141,7505.271028,0.17088700000022072
d_control,DriverControl,sensor_arrival,7520623697,7520.623697,1781999083289189919,0,7521.614835,7521.860277,0.24544199999945704
d_control,DriverControl,sensor_arrival,7544655459,7544.655459,1781999083313221681,0,7545.913871,7546.21035,0.29647900000054506
d_control,DriverControl,sensor_arrival,7552598207,7552.598207,1781999083321164429,0,7553.512235,7553.835916,0.32368099999985134
d_control,DriverControl,sensor_arrival,7560592789,7560.592789,1781999083329159011,0,7561.428595,7561.636055,0.20745999999962805
d_control,DriverControl,sensor_arrival,7576654043,7576.654043,1781999083345220265,0,7577.661106,7577.896567,0.23546100000021397
d_control,DriverControl,output_tick,7600000000,7600.0,1781999083368566222,0,7600.49301,7601.252687,0.7596770000000106
d_control,DriverControl,sensor_arrival,7601091967,7601.091967,1781999083369658189,0,7604.504134,7604.820094,0.31595999999990454
d_monitor,DriverMonitor,output_tick,7600000000,7600.0,1781999083368566222,0,7610.154037,7610.414238,0.26020100000005186
d_control,DriverControl,sensor_arrival,7608810551,7608.810551,1781999083377376773,0,7610.204518,7610.414867,0.21034900000086054
d_control,DriverControl,sensor_arrival,7616525913,7616.525913,1781999083385092135,0,7617.157536,7617.310312,0.15277599999990343
d_control,DriverControl,sensor_arrival,7616594783,7616.594783,1781999083385161005,0,7617.998212,7618.143766,0.14555399999971996
d_control,DriverControl,sensor_arrival,7624575327,7624.575327,1781999083393141549,0,7625.336467,7625.54565,0.20918299999993906
d_control,DriverControl,sensor_arrival,7632632870,7632.63287,1781999083401199092,0,7633.457639,7633.707637,0.24999800000023242
d_control,DriverControl,sensor_arrival,7640657840,7640.65784,1781999083409224062,0,7641.762088,7642.091214,0.32912599999963277
d_control,DriverControl,sensor_arrival,7664743509,7664.743509,1781999083433309731,0,7666.112438,7666.53686,0.4244220000000496
d_control,DriverControl,sensor_arrival,7672802274,7672.802274,1781999083441368496,0,7674.084557,7674.441609,0.35705200000029436
d_control,DriverControl,sensor_arrival,7696718667,7696.718667,1781999083465284889,0,7698.069023,7698.44887,0.37984700000015437
d_control,DriverControl,output_tick,7700000000,7700.0,1781999083468566222,0,7700.47783,7700.796234,0.31840400000055524
d_control,DriverControl,sensor_arrival,7704951116,7704.951116,1781999083473517338,0,7706.348453,7706.651727,0.3032740000007834
d_monitor,DriverMonitor,output_tick,7700000000,7700.0,1781999083468566222,0,7709.435772,7709.626714,0.19094200000017736
d_control,DriverControl,sensor_arrival,7736715295,7736.715295,1781999083505281517,0,7737.90456,7738.212649,0.3080890000001091
d_control,DriverControl,sensor_arrival,7736852830,7736.85283,1781999083505419052,0,7739.422192,7739.638949,0.2167570000001433
d_control,DriverControl,sensor_arrival,7760743408,7760.743408,1781999083529309630,0,7762.164689,7762.436075,0.27138599999943835
d_control,DriverControl,sensor_arrival,7768779748,7768.779748,1781999083537345970,0,7769.827163,7770.187326,0.36016300000028423
d_control,DriverControl,sensor_arrival,7776678219,7776.678219,1781999083545244441,0,7777.685912,7777.91191,0.22599799999989045
d_control,DriverControl,sensor_arrival,7776799144,7776.799144,1781999083545365366,0,7779.191007,7779.408764,0.21775699999943754
d_control,DriverControl,sensor_arrival,7792698641,7792.698641,1781999083561264863,0,7793.843406,7794.158162,0.3147559999997611
d_control,DriverControl,output_tick,7800000000,7800.0,1781999083568566222,0,7800.914831,7801.368326,0.45349499999974796
d_monitor,DriverMonitor,output_tick,7800000000,7800.0,1781999083568566222,0,7804.914955,7805.216007,0.3010519999997996
d_control,DriverControl,sensor_arrival,7801217031,7801.217031,1781999083569783253,0,7804.236295,7805.128656,0.8923610000001645
d_control,DriverControl,sensor_arrival,7808716599,7808.716599,1781999083577282821,0,7810.119306,7810.348785,0.22947900000053778
d_control,DriverControl,sensor_arrival,7824734224,7824.734224,1781999083593300446,0,7825.75188,7826.091932,0.340052000000469
d_control,DriverControl,sensor_arrival,7832802582,7832.802582,1781999083601368804,0,7833.859701,7834.307511,0.447809999999663
d_control,DriverControl,sensor_arrival,7840654702,7840.654702,1781999083609220924,0,7841.599544,7841.821356,0.22181200000068202
d_control,DriverControl,sensor_arrival,7840764775,7840.764775,1781999083609330997,0,7842.878567,7843.128861,0.2502940000003946
d_control,DriverControl,sensor_arrival,7848597376,7848.597376,1781999083617163598,0,7849.377572,7849.585884,0.2083119999997507
d_control,DriverControl,sensor_arrival,7856643976,7856.643976,1781999083625210198,0,7857.642724,7857.862037,0.21931299999960174
d_control,DriverControl,sensor_arrival,7856756549,7856.756549,1781999083625322771,0,7858.752379,7858.926673,0.17429400000037276
d_control,DriverControl,sensor_arrival,7864669594,7864.669594,1781999083633235816,0,7865.540103,7865.766267,0.22616399999969872
d_control,DriverControl,sensor_arrival,7872637582,7872.637582,1781999083641203804,0,7873.459777,7873.678534,0.21875699999964127
d_control,DriverControl,sensor_arrival,7880666589,7880.666589,1781999083649232811,0,7881.641412,7881.895817,0.2544049999996787
d_control,DriverControl,sensor_arrival,7880784199,7880.784199,1781999083649350421,0,7882.889547,7883.12273,0.23318300000028103
d_control,DriverControl,sensor_arrival,7888619875,7888.619875,1781999083657186097,0,7889.517921,7889.726474,0.20855300000039279
d_control,DriverControl,sensor_arrival,7888726355,7888.726355,1781999083657292577,0,7890.666538,7890.878591,0.21205299999928684
d_control,DriverControl,sensor_arrival,7896711510,7896.71151,1781999083665277732,0,7897.554298,7897.763369,0.20907100000022183
d_control,DriverControl,output_tick,7900000000,7900.0,1781999083668566222,0,7900.463803,7900.686338,0.2225350000007893
d_control,DriverControl,sensor_arrival,7905213105,7905.213105,1781999083673779327,0,7907.243268,7907.521117,0.2778490000000602
d_control,DriverControl,sensor_arrival,7912633599,7912.633599,1781999083681199821,0,7913.418406,7913.5887,0.17029400000046735
d_control,DriverControl,sensor_arrival,7912726654,7912.726654,1781999083681292876,0,7914.342322,7914.482857,0.1405349999995451
d_control,DriverControl,sensor_arrival,7928546374,7928.546374,1781999083697112596,0,7929.111312,7929.26744,0.1561279999996259
d_control,DriverControl,sensor_arrival,7936563714,7936.563714,1781999083705129936,0,7937.218799,7937.372131,0.1533319999998639
d_control,DriverControl,sensor_arrival,7944564832,7944.564832,1781999083713131054,0,7945.130363,7945.312157,0.18179400000008172
d_control,DriverControl,sensor_arrival,7960621938,7960.621938,1781999083729188160,0,7961.217136,7961.3793,0.16216399999939313
d_control,DriverControl,sensor_arrival,7976566138,7976.566138,1781999083745132360,0,7977.214335,7977.383889,0.16955400000006193
d_monitor,DriverMonitor,sensor_arrival,7900000000,7900.0,1781999083668566222,0,7983.408232,7983.573545,0.16531300000042393
d_monitor,DriverMonitor,output_tick,7900000000,7900.0,1781999083668566222,0,7983.797209,7983.877893,0.08068399999956455
d_control,DriverControl,sensor_arrival,7992635207,7992.635207,1781999083761201429,0,7993.539679,7993.742584,0.2029049999991912
d_control,DriverControl,output_tick,8000000000,8000.0,1781999083768566222,0,8000.453253,8000.823768,0.3705150000005233
d_control,DriverControl,sensor_arrival,8001406039,8001.406039,1781999083769972261,0,8003.385833,8003.644941,0.25910799999928713
d_monitor,DriverMonitor,output_tick,8000000000,8000.0,1781999083768566222,0,8006.873907,8007.121015,0.2471079999995709
d_control,DriverControl,sensor_arrival,8016586044,8016.586044,1781999083785152266,0,8017.293814,8017.461108,0.16729400000076566
d_control,DriverControl,sensor_arrival,8024673476,8024.673476,1781999083793239698,0,8025.663335,8025.887722,0.22438700000020617
d_control,DriverControl,sensor_arrival,8040702971,8040.702971,1781999083809269193,0,8041.642924,8041.888273,0.24534899999980553
d_control,DriverControl,sensor_arrival,8064774288,8064.774288,1781999083833340510,0,8065.736222,8066.02033,0.2841079999998328
d_control,DriverControl,sensor_arrival,8072769665,8072.769665,1781999083841335887,0,8073.804413,8074.093355,0.2889420000001337
d_control,DriverControl,output_tick,8100000000,8100.0,1781999083868566222,0,8100.578961,8100.872087,0.29312599999957456
d_control,DriverControl,sensor_arrival,8104870692,8104.870692,1781999083873436914,0,8105.542944,8105.942514,0.3995700000004945
d_monitor,DriverMonitor,output_tick,8100000000,8100.0,1781999083868566222,0,8111.867377,8112.05656,0.189183000000412
d_control,DriverControl,sensor_arrival,8112619943,8112.619943,1781999083881186165,0,8113.013772,8113.176493,0.16272099999969214
d_control,DriverControl,sensor_arrival,8168781565,8168.781565,1781999083937347787,0,8169.372114,8169.587093,0.21497900000031223
d_control,DriverControl,sensor_arrival,8184781338,8184.781338,1781999083953347560,0,8185.693254,8185.948048,0.25479400000040187
d_control,DriverControl,sensor_arrival,8185151945,8185.151945,1781999083953718167,0,8186.621985,8186.817483,0.19549800000004325
d_control,DriverControl,output_tick,8200000000,8200.0,1781999083968566222,0,8200.259339,8200.666391,0.40705200000047626
d_control,DriverControl,sensor_arrival,8200829667,8200.829667,1781999083969395889,0,8202.362854,8202.625592,0.2627379999994446
d_control,DriverControl,sensor_arrival,8201060960,8201.06096,1781999083969627182,0,8203.269992,8203.432361,0.16236899999967136
d_monitor,DriverMonitor,output_tick,8200000000,8200.0,1781999083968566222,0,8204.583164,8204.78431,0.20114599999942584
d_control,DriverControl,sensor_arrival,8248863412,8248.863412,1781999084017429634,0,8249.449036,8249.706126,0.2570899999991525
d_control,DriverControl,sensor_arrival,8256672107,8256.672107,1781999084025238329,0,8257.170768,8257.350433,0.1796649999996589
d_control,DriverControl,sensor_arrival,8264725928,8264.725928,1781999084033292150,0,8265.301718,8265.515475,0.21375699999953213
d_control,DriverControl,sensor_arrival,8272767972,8272.767972,1781999084041334194,0,8273.314318,8273.519297,0.20497900000009395
d_control,DriverControl,sensor_arrival,8280750201,8280.750201,1781999084049316423,0,8281.475916,8281.688821,0.21290500000031898
d_control,DriverControl,sensor_arrival,8281107531,8281.107531,1781999084049673753,0,8282.270592,8282.43809,0.16749799999888637
d_control,DriverControl,sensor_arrival,8288702635,8288.702635,1781999084057268857,0,8289.237703,8289.416738,0.17903499999920314
d_control,DriverControl,sensor_arrival,8288926354,8288.926354,1781999084057492576,0,8289.853937,8290.007861,0.15392400000018824
d_control,DriverControl,output_tick,8300000000,8300.0,1781999084068566222,0,8300.210363,8300.423194,0.21283100000073318
d_monitor,DriverMonitor,output_tick,8300000000,8300.0,1781999084068566222,0,8305.075811,8305.323957,0.24814599999990605
d_control,DriverControl,sensor_arrival,8304675556,8304.675556,1781999084073241778,0,8305.651046,8305.830692,0.1796459999986837
d_control,DriverControl,sensor_arrival,8312715359,8312.715359,1781999084081281581,0,8313.659238,8314.14177,0.48253199999999197
d_control,DriverControl,sensor_arrival,8320660663,8320.660663,1781999084089226885,0,8321.440229,8321.658708,0.21847900000102527
d_control,DriverControl,sensor_arrival,8328686133,8328.686133,1781999084097252355,0,8329.503198,8329.712474,0.20927599999959057
d_control,DriverControl,sensor_arrival,8336680640,8336.68064,1781999084105246862,0,8337.527724,8337.739314,0.21159000000079686
d_control,DriverControl,sensor_arrival,8344735628,8344.735628,1781999084113301850,0,8345.631656,8345.885208,0.253552000000127
d_control,DriverControl,sensor_arrival,8384791126,8384.791126,1781999084153357348,0,8385.917132,8386.224073,0.3069409999989148
d_control,DriverControl,sensor_arrival,8384925347,8384.925347,1781999084153491569,0,8387.368654,8387.583059,0.21440500000062457
d_control,DriverControl,sensor_arrival,8392759466,8392.759466,1781999084161325688,0,8393.91775,8394.1331,0.21534999999857973
d_control,DriverControl,sensor_arrival,8392888298,8392.888298,1781999084161454520,0,8394.846444,8395.057238,0.21079399999871384
d_control,DriverControl,output_tick,8400000000,8400.0,1781999084168566222,0,8400.386737,8400.790862,0.40412499999911233
d_control,DriverControl,sensor_arrival,8400921750,8400.92175,1781999084169487972,0,8402.937487,8403.198133,0.26064600000063365
